Country Name;Indicator Name;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Lesotho;Green GDP;59070434,36;65974506,58;69087675,06;107389876,1;133910215,1;130821149,5;125404898,7;168541733,3;239149104,6;258411154,7;395297972,5;396843303,1;289838470;349943133,5;295800741,4;235445633,7;277233668,1;364563278,9;427119567,9;450124724,9;558024751,7;664851162,3;789599584;796804084,8;833174488,4;943930440,4;882743744,7;937515667,8;864883277,3;861216526,6;834843989,3;772598067,5;716335123,6;1085412732;1444204044;1606825781;1722596559;1602006165;1630731943;1642080927;2169187220;2509931837;2378936405;2263481694;2341707466;2210174682;1988417353;2242202978;2397909420;2266845982
Liberia;Green GDP;97305096,68;102253637,7;115057429,5;121858152,3;138614272,5;148018085,8;162870149,9;172670413,7;181194880,2;182941545,1;221061967,4;241098615,8;269982386,2;293312331,3;311882748,9;335504290,1;364423743,6;377677273,4;385633176,3;447653264,5;462432542,1;484636402,9;486371921,4;488575250,6;616970481,5;626998831,1;688599468,2;772719815;703850789,2;797393733,2;863472556;889036353,9;887534739,1;716467881,2;881339285,7;923868698,8;1060309611;1254727518;1530298310;1493173728;1690348697;2053099905;2290426849;2603519622;2636111851;2650191419;2726344497;2696393422;2644856719;2450182137
Libya;Green GDP;11607716470;12680335357;13482647279;15095716894;15249576995;15981009560;16903880903;17767266089;18129122506;18690146826;18827845904;18860241403;20105816316;19902145073;21046102043;21861918385;22774783438;23540469965;24147641433;25150982827;26199455556;28796417771;30668401632;27201067369;24678123822;21737642591;24145511026;27203246323;23485922619;31838565756;33329598643;28691996884;15275469064;21114756130;26731745589;37844670011;41746007305;53363834588;69797409395;51424253183;61041342872;33011730387;68957067048;57944781547;38205645263;26074663495;24947544953;34841581704;49605257568;49267967205
Lithuania;Green GDP;4474380535;4569737727;4750003129;4857298514;4988851358;5408123472;5481870434;5593168431;5739027088;5786340132;5813788070;5871174691;5920137992;6082762855;6131828345;6236663465;6334824408;6526657137;6669984663;6688547567;6718271218;6738260927;6720770673;6939960964;7263413353;7548459999;8059814080;9783712191;10892333631;10635102684;11184301824;11868986246;13884988553;18401689245;22221366263;25659657040;29759003730;39238112278;47373484113;36999058716;36462974645;42839583747;42234011792;45769132727;47866383882;40842498379;42471050048;47234884239;52895159951;54026823117
Luxembourg;Green GDP;1332696232;1399000739;1791672775;2514987820;3105571502;3069513486;3379623228;3767439263;4716837466;5534741895;6066274573;5083403829;4622493910;4543103637;4446382696;4597577447;6766489842;8454379875;9587876672;10225960880;13069856417;14165479850;15906494971;16330568832;18166700429;21461798139;21639044004;19599253747;20087135885;22109477462;21122351130;21140420588;23470976527;29391021104;34466084089;37112070670;42058709766;50493178909;55505274953;50983328301;52816119755;59585271385;56254763040;61243727597;65565002794;57249343291;60197556047;63693250648;70377830174;70985117695
Madagascar;Green GDP;1101026897;1188061968;1327253006;1641070325;1904246353;2264172904;2170712476;2349412263;2658303082;3450844099;5183714295;4747756028;4773503034;4678995920;3896061959;3790596435;4335076866;3198252607;3174651325;3164961621;3920598728;3243048827;3703574098;4051585770;3507821639;3823278513;4916397033;4244395950;4382384754;4256975148;4607476069;5418263899;5337189629;6352619464;5043706157;5839015543;6376022670;8503361605;10702363110;9595564842;9957347684;11514575278;11528668011;12298089808;12276327466;11124687642;11705310653;13027707077;13688235564;13906250127
Malawi;Green GDP;273619485,6;344159954;380357439,5;414159887,5;508404434,5;568369939,1;627480828,2;758906099;891855363,6;988368519,1;1157336835;1166298742;1083315640;1160316775;1149623360;1081133917;1108869162;1102127711;1291855728;1479550357;1741368339;2068300262;1637482088;1933969870;1859740381;1779039481;2114748831;2505358395;1501864204;1597931915;1582667268;1568682915;3388242734;3003122088;3265934349;3434091966;3762860515;4130079670;4943938862;5838996717;6621387229;7627391465;5493015743;4966669969;5556666702;5886827639;4858114840;5799499708;6350369825;7019731042
Malaysia;Green GDP;3642924294;3996766576;4773205001;7386891282;9110585307;8842745911;10312180226;12331861434;15449369795;18901045651;21766384342;22840598258;25105255489;28017175690;31363938341;28578074006;25822123807;29792625078;33092676378;35750506698;39899154062;46264862237;56293690087;63885316185;71517053274;85149455619;96480166366;95698062128;69120137236;75656797135;87876875497;87816617820;95636495968;1,03929E+11;1,16002E+11;1,32147E+11;1,50655E+11;1,8088E+11;2,14378E+11;1,89683E+11;2,40144E+11;2,79698E+11;2,9474E+11;3,04829E+11;3,2016E+11;2,878E+11;2,90897E+11;3,06584E+11;3,43826E+11;3,49419E+11
Maldives;Green GDP;19774541,42;22548779,9;23539205,87;27357331,89;29720599,33;31336739,97;35619870,06;38376456,22;39222244,69;41135904,66;41838881,68;44101615,14;47240548,46;57067049,87;108652855,6;126219358,8;140756970;140119209,4;167321004,3;187934261,3;212932267;242494742,8;282028652,8;319855659;353402809,4;395917360,9;446855399,7;504239939;536429143,3;584211995,5;618952006;864650848,1;890000716,1;1046018503;1218895051;1156126295;1566158707;1858994849;2261502521;2334654481;2576852940;2762347321;2872758783;3281764121;3681604223;4093895111;4361940126;4718578215;5308741085;5710922074
Mali;Green GDP;356114543,9;425970888,2;481943506,3;558326353,6;532458821,6;823211850,1;932467733,2;1041532501;1214058686;1583016101;1746018501;1521659609;1310039577;1276649516;1209128771;1370664712;1825508483;2061148699;2127967600;2137724417;2632188740;2665807079;2767809510;2758954889;1978597835;2598146968;2673164550;2575716283;2806716695;3367272493;2866861431;3377362653;3721600949;4481451933;5227481697;6103233614;6744214203;7937280481;9139963038;9333241914;9661831663;11771335700;10809077858;11810442975;13040601049;11675646547;12545936547;13991215541;15604102008;15769622732
Mauritania;Green GDP;292920106;318607178,9;373824629,6;473046759,2;583884385;670075214,7;737734198,3;760450367,8;762074853,5;899544886,2;991906958,6;1049787365;1038172371;1114525390;1017701209;950523505,4;1136920400;1270269326;1341074066;1359840563;1424823773;2062132427;2096125831;1781431622;1880385594;2003048516;2028739158;1987900023;1892624245;1891833508;1665160050;1637041751;1677775547;1920136935;2205596216;2623263018;3210097098;3315248379;3950182697;4036893982;4605967579;5626229827;5386881268;5861427702;5444841233;5348607140;5647932250;5929714477;6186058543;6650175038
Mexico;Green GDP;34133381469;37688713630;43602504139;53423817358;69760550318;85727166810;86367829622;78892904022;98959183751;1,28096E+11;1,94427E+11;2,53293E+11;1,72515E+11;1,42474E+11;1,72963E+11;1,84505E+11;1,27161E+11;1,37731E+11;1,73332E+11;2,1096E+11;2,49394E+11;3,04531E+11;3,54122E+11;4,92485E+11;5,19119E+11;3,49283E+11;3,98598E+11;4,89321E+11;5,16791E+11;5,87267E+11;6,87436E+11;7,39163E+11;7,52464E+11;7,02678E+11;7,47248E+11;8,29977E+11;9,20729E+11;9,98591E+11;1,04474E+12;8,61075E+11;1,011E+12;1,11361E+12;1,13097E+12;1,20972E+12;1,2586E+12;1,14E+12;1,05191E+12;1,12736E+12;1,18136E+12;1,2139E+12
Moldova;Green GDP;723426226,7;798990498,8;813642391,2;828451444,1;903109038,6;958237953;1054705687;1077783256;1086216365;1112623136;1133615510;1171885776;1191796218;1214409874;1303236266;1332363734;1366208797;1387887631;1399099986;1440244835;1451626286;1453487528;1468563840;1597495543;1724836067;1612562769;1550998753;1835298837;1613413609;1104182516;1231523883;1418183734;1591774579;1908427944;2525121107;2905651982;3328137022;4320220844;5968557984;5312203890;6825810117;8248232115;8523786226;9285868169;9298140925;7551975646;7881823565;9480393303;11258076085;11867844086
Mongolia;Green GDP;1621064593;1633968518;1703860491;1746782946;1808983362;1862554555;1867183993;1886555669;1921991077;2005404114;2100674145;2137039223;2349560343;2547834010;1924394489;2006376626;2737046516;2833045301;2939260204;3324142612;2313527442;2161911203;1098976347;595701545,9;745005013,8;1257452147;1166074063;996840397,4;990811901,2;923775142,3;979833100,5;1113912490;1223370761;1407737396;1692866584;2198181826;2816121278;3527723153;4666765515;3689567162;6040070172;8688548073;10626275003;10638379895;9986517514;10066114679;9422284347;8810421586;11105192506;11653783308
Montenegro;Green GDP;314810170;384203678,8;389161795;407943484,7;447002269,6;542180511,4;552516411,6;583427496;621009850,3;629335452,4;685747262,5;680892723,9;759092964;624042554,6;543629583,5;408238412,3;257047021,1;220713198,1;139584714;152078833,7;199150008,9;195690342;200772511,4;302840917,7;340425884,3;419251254,3;517487606;654055165;692135658,4;665029399,7;773965665,1;938611409,4;1055099217;1460810423;1815949533;1987145647;2429771988;3378770454;4192558488;3812280687;3755758380;4112232722;3690708221;4069061004;4211553637;3713720147;4058038271;4532437551;5194816969;5442107301
Morocco;Green GDP;3852950498;4245541876;4964239058;6101554008;7482213693;8810936231;9417306627;10849588603;13055412590;15642882815;21487486047;17561054737;17442701656;15996378472;14564498843;14713167152;19218236151;21507838743;25188504356;26011157150;29876439378;31974223254;33386378457;31312866304;35240837541;38655360270;42781198900;38745441851;41421672413;41215529322;38414000345;38976128360;41742423465;51548220331;59046924873;61701002765;67816433898;78179344626;91142548931;92001269763;92166138365;1,00226E+11;97118470384;1,05795E+11;1,08957E+11;1,00075E+11;1,02276E+11;1,08624E+11;1,16809E+11;1,17547E+11
Mozambique;Green GDP;943433227,1;1034654773;1081808526;1087411082;1132359782;1218023159;1263188023;1359277496;1437573369;1561566841;1663542140;1839533048;2240701067;2378209104;2438683958;2551864481;2654536953;3061925584;3208102996;3718828079;3582791835;3461157605;2403349273;2496747532;2549566972;2659543041;3923870146;4691962696;5330324171;5604791922;5259248829;5004869010;5307423603;5926167329;7233172279;8102389410;8660371007;9902804332;11966040584;11313929981;10431186365;13565567438;15439657280;16039796097;17132720157;15449457818;11424895691;12582596457;14119806218;14697455906
Myanmar;Green GDP;1099052846;1258750351;1518296739;1571140733;1673142863;1799396862;1952293206;2150102361;2452881674;2543750067;2631791295;2765853633;2798111697;3022547224;3107417720;3305205054;3585063200;3711086454;3895266620;4202860971;4491459362;4717655903;4846499719;5292843159;5675810667;5838056203;6200641771;6654134094;6822265506;7646266381;8544883400;6033816116;6292078552;9936709321;9841595365;11004616087;13360295538;19069504468;30674795548;35882641958;48288264515;58206380049;57879423548;58217298867;62737073628;64923743788;65079238825;66553441260;73775994024;73883343982
Namibia;Green GDP;1345006362;1381436896;1542844907;1703236821;1798268717;1844135759;1892045767;1924341032;2092023604;2191928235;2353825204;2174071855;2038774786;2216190218;1866149540;1523310629;1730641227;2218438072;2394305732;2424692328;2690315253;2884595968;3314503414;3116744007;3520010741;3820595126;3829379008;3981711788;3718649250;3728405176;3736223204;3371459203;3166699468;4718443213;6377867336;7000597269;7638738965;8355893338;8274545729;8709251047;11038835244;12081350469;12760878410;11764269472;12073541135;10940361029;10304065908;12343981349;13062075205;11990319538
Nepal;Green GDP;731780051,9;744953430,8;880974071,3;815017750,5;1052181592;1391713595;1272785210;1135127103;1367052652;1640998646;1721528580;2063498036;2163994286;2227649455;2362901887;2408402657;2620780921;2704395761;3225918327;3259972405;3351373860;3640210856;3104141646;3372674664;3783642887;4098511577;4217238342;4615387815;4550174086;4696375806;5152464495;5649567554;5681303687;5935945129;6881075899;7721480458;8594164286;9826110585;12016367486;12295745578;15357456903;18266843478;18158655625;18567564585;19312632842;20781212926;20483618650;24500951974;28427514696;30190350616
Netherlands;Green GDP;36577559981;42993325001;52915878323;69931625988;85017313987;97763332902;1,06401E+11;1,24314E+11;1,53085E+11;1,75521E+11;1,90199E+11;1,60341E+11;1,56446E+11;1,50275E+11;1,40516E+11;1,40322E+11;1,98129E+11;2,42529E+11;2,59483E+11;2,5546E+11;3,15165E+11;3,24438E+11;3,60205E+11;3,50582E+11;3,76351E+11;4,49515E+11;4,47199E+11;4,13694E+11;4,35624E+11;4,4462E+11;4,12936E+11;4,26439E+11;4,67521E+11;5,74722E+11;6,52665E+11;6,80529E+11;7,26776E+11;8,40853E+11;9,38002E+11;8,59576E+11;8,38066E+11;8,93775E+11;8,27529E+11;8,65428E+11;8,83186E+11;7,60142E+11;7,79755E+11;8,29596E+11;9,09773E+11;9,04454E+11
New Zealand;Green GDP;6292075274;7695143187;9336755574;12535248608;13662913931;12579701324;13280566640;15088350656;18212959533;20406444917;22899414501;24093333584;23811015237;23944576432;21246303565;24177016096;30128062118;39882878384;44659125927;43306837012;44799131648;42160734260;41048136655;46151589661;54680396593;63272295679;69347474152;65180450759;55529703517;57965522018;51610025618;52925491366;65740943489;87413542511;1,02909E+11;1,1365E+11;1,10411E+11;1,35692E+11;1,30756E+11;1,19352E+11;1,44464E+11;1,66093E+11;1,73766E+11;1,88524E+11;1,98541E+11;1,75499E+11;1,86635E+11;2,03765E+11;2,06219E+11;2,05517E+11
Nicaragua;Green GDP;632884679,2;680401509,3;726091078,3;918218416,2;1331483082;1392723460;1648627929;2025161998;1934681019;1312106725;1965127038;2220031107;2198493143;2522629679;2899640344;2490171858;2683274017;3649535010;2421954926;809486369,1;764524565,2;1269180208;1571292170;1534624545;3643935601;3899382333;4057693393;4125781091;4374559810;4598059358;4851950186;5054294518;4962534505;5041092067;5504790625;6043230648;6451779032;7102953445;8133191385;7923041064;8226878843;9159750204;9887502630;10298242492;11174819675;12183795240;12637103680;13133225879;12410487835;12087601416
Niger;Green GDP;612820247,7;652542104,7;699629673,4;899477230,5;972845812,6;990673883,4;1005673287;1227697017;1704675350;2030129789;2419336912;2073027725;1894692904;1698344600;1351607976;1336785517;1783981991;2108778183;2133823696;2021045582;3360794778;3107728515;3168165335;1967895055;1676786488;2010784282;2114906510;1973364890;2295377746;2269590545;1949767330;2165845673;2461080977;2977367877;3343418191;3922895202;4260231268;5073602281;6462571402;6423503797;6973072618;7731018493;8120523453;8650559746;9401847439;8267613673;8865022343;9764944137;11331788634;11454201822
Nigeria;Green GDP;12072756402;8556334775;11566264571;14183170906;19891634650;23776036548;31554633149;30004607492;31470184860;33475670824;53531461831;1,61975E+11;1,40781E+11;93345270011;67387366702;67734005098;51488407670;47643801624;45124338159;35591569754;44860775458;43099991349;40445164407;19444523038;28688319428;39126114669;44430701380;48080298350;50895695630;54866709043;60136460128;66947504440;89089481934;96267373910;1,23129E+11;1,57989E+11;2,17037E+11;2,54576E+11;3,07543E+11;2,721E+11;3,34305E+11;3,71988E+11;4,21763E+11;4,82363E+11;5,39313E+11;4,78622E+11;3,9051E+11;3,55857E+11;3,81367E+11;4,32293E+11
North Macedonia;Green GDP;1795701137;1834295956;1887990090;1952226901;1994399254;2136382917;2242601182;2323665526;2525250819;2748818929;2753512638;2766167800;2828712110;2908272102;2987992748;3192672006;3243325725;3399305811;3808231195;3977321437;4514982908;4742634819;2233189040;2495004094;3365933889;4479019129;4438517472;3737583631;3543682356;3648256932;3572773543;3505064494;3816125805;4732773046;5426339771;5990905539;6506402463;7880117000;9501792939;9091662526;8969042189;10087385224;9395498963;10393642039;10911336556;9770775091;10381608200;10974341772;12294919340;12493703420
Norway;Green GDP;12460030608;14237288713;16991654141;22133962560;26764601015;32348049404;35239958638;40769426469;45511355300;50963054262;60868732795;60869961073;60948439302;58985265304;58830353828;62158202726;76873599471;91525130064;99329200170;97313858484;1,12891E+11;1,17579E+11;1,25588E+11;1,14742E+11;1,2123E+11;1,45845E+11;1,53713E+11;1,52736E+11;1,51581E+11;1,55242E+11;1,54324E+11;1,59856E+11;1,81878E+11;2,13965E+11;2,44331E+11;2,82997E+11;3,15034E+11;3,70784E+11;4,19752E+11;3,56336E+11;3,9763E+11;4,58952E+11;4,68958E+11;4,86283E+11;4,65261E+11;3,66312E+11;3,55058E+11;3,79978E+11;4,1674E+11;3,85955E+11
Oman;Green GDP;150492522,7;175988957,4;227254687,3;306653801,2;1293439174;1338066986;1274073569;1557250433;1641155015;1723257785;4126001685;5037587658;5588267638;5480825383;6364560765;7119476455;5141436924;5050138796;5982141304;5960030001;7545217826;8335640763;9069690940;9102556307;9701669001;10202581436;10893454342;11701090773;11216578616;11935679395;13527226921;13821145579;14726390350;16089856317;17963108471;21661030492;26387074817;30417775152;46165315735;35039950495;39595268573;46181307996;51203182935;50725545013;55496950687;53601640551;53888086255;58018640144;68862854047;64682448960
Pakistan;Green GDP;9667097613;10318046710;9107656343;6038928394;8535155243;10808106108;12764284165;14601135796;17269374110;19156544396;23024714289;27489796038;30063165840;27993400015;30420513630;30269387989;30968623113;32329970815;37436491859;39019876597;38504560644;44309300097;47522648975;50457352132;50856949926;59170502819;61578931185;60719306484;60596902256;61172620707;79891296867;77264386971;77411733229;89076274077;1,04636E+11;1,16172E+11;1,32886E+11;1,47912E+11;1,65393E+11;1,63753E+11;1,72387E+11;2,07234E+11;2,17786E+11;2,2467E+11;2,37739E+11;2,6548E+11;2,7413E+11;2,9947E+11;3,08762E+11;2,72313E+11
Panama;Green GDP;1234049661;1403384322;1549447439;1776582981;2047412036;2280074210;2427238985;2573874632;3090619617;3542959138;4449545653;5048875180;5596680801;5752284395;6025599482;6390090698;6644758959;6671264858;5747897434;5777179145;6289210618;6914541719;7869765803;8617162726;9208056255;9421216055;9699102690;10493555563;11389857753;11948459624;12114716994;12295591160;12795659061;13495187929;14828611510;16162678791;17936631740;21045417904;24904408580;26921213766;29230133706;34429868088;40155411291;45313951308;49631374649;53838879139;57656043496;61957519209;64834772427;66600387027
Papua New Guinea;Green GDP;571537073,2;632753580,8;753256934,1;1148586519;1274778910;1137427246;1293307088;1398624876;1634878019;1902516713;2077591419;2115831390;2000046177;2200400968;2285410586;2056076443;2269985264;2653039406;3075516162;2997624081;2731780686;3251878946;3678532798;3972453863;4546359505;3524282698;4178525926;4330764380;3292179548;2809139008;2757538400;2452874786;2361897504;2894245179;3013634393;3740510109;7014740847;8080499959;9405159756;9622655982;11704180003;15359315766;18715918194;19094909698;20362102022;18406026177;17537911432;19622325061;19983785692;21122350738
Paraguay;Green GDP;348411961,7;408161740,1;486740321,3;700673918,2;1032458071;1187740285;1360137395;1723064261;2186493806;3023074856;4041268641;5209426647;4974207970;5238455952;4059098167;2826581498;3209912310;3440353004;3691019074;4188074838;5238581467;6410216000;6577554106;6622443702;7209115889;8400986698;9143034058;9347844973;8696621105;8296391422;8342728390;7983489924;6644037948;7123557680;9075966649;10192241062;12809228659;17188061793;23846397259;21519949541;26236479847;32802638363;32346312715;37558065890;39168426559;35150513540;34973754095;37974497337;39207008198;37315620604
Peru;Green GDP;7003474010;7889907653;8778399390;10318117296;12891737569;16241738352;15234442866;13904797612;11571256386;14050181039;15571702757;19879585730;20409686217;15771938960;15959027648;14898972982;14317362608;19503557876;13644640225;20769512211;25073519663;33670541533;35189655279;34083325912;44053420756;52306717646;54267304274;57088145802;54940296909;49460288518;50713287570;51340450126;54067789082;57901352110;65051850910;73270184482;81504200129;94294186321;1,13136E+11;1,1484E+11;1,3931E+11;1,60814E+11;1,81426E+11;1,91375E+11;1,92643E+11;1,81907E+11;1,82428E+11;1,99686E+11;2,11084E+11;2,14729E+11
Philippines;Green GDP;6124771432;6787977539;7358164836;9136305701;12933795842;13955697801;16119924917;18578279609;21715634926;26229152711;30950713469;34569689588;36056046238;32053517621;30502488195;29909449720;28949128201;32121201774;36727562200;41402215018;43225768915;44412915363;51943295049;53387664124;62963539726;72771018055;81497954637;80974521238;70936680273;81885831797;82471533894;77742037645;82967892346;85545094590;93385437477;1,05879E+11;1,25365E+11;1,50526E+11;1,77529E+11;1,72389E+11;2,02947E+11;2,25808E+11;2,54565E+11;2,77708E+11;2,88871E+11;3,00821E+11;3,14545E+11;3,24231E+11;3,41867E+11;3,71648E+11
Poland;Green GDP;26400611213;26679043840;28190362504;29835060352;33732306913;34585815669;34615670701;34780373887;36317569936;39733550278;44573960275;50673574745;55027234244;56556236532;58509500706;60071132922;63667348752;65083298322;66282845123;73460525613;61572997401;81141610046;90065179539;91836454446;1,06785E+11;1,3791E+11;1,55644E+11;1,54869E+11;1,70561E+11;1,66012E+11;1,68157E+11;1,86677E+11;1,94989E+11;2,1364E+11;2,50622E+11;3,01598E+11;3,39094E+11;4,23466E+11;5,27523E+11;4,34376E+11;4,73313E+11;5,22141E+11;4,94229E+11;5,18521E+11;5,40023E+11;4,72586E+11;4,67077E+11;5,21065E+11;5,81617E+11;5,86353E+11
Portugal;Green GDP;7862978641;8948509459;10964504388;14796697435;17210160896;19041156590;20008012385;21104405338;23147754463;26261797926;32508262906;31587236327;30109933035;26811104074;24791039872;26689130781;38268532884;47685955041;55718296489;59745893569;77857462597;88380475555;1,06688E+11;94116274019;98758359584;1,17123E+11;1,21662E+11;1,16062E+11;1,2293E+11;1,2632E+11;1,17224E+11;1,204E+11;1,32995E+11;1,63766E+11;1,8794E+11;1,95985E+11;2,07275E+11;2,38813E+11;2,61044E+11;2,42518E+11;2,36749E+11;2,4362E+11;2,15093E+11;2,25243E+11;2,28454E+11;1,98211E+11;2,05217E+11;2,20188E+11;2,4004E+11;2,36771E+11
Qatar;Green GDP;4620344304;4416588159;3858405541;3481647830;2768152567;3377305026;3369388881;3764469981;3850259071;5039416436;3976834152;6019848282;5674847031;4460348250;3687450690;3992148149;3577428730;3611598840;4102198317;3416799341;3683079736;4198115302;4425903758;3864592588;4298751858;4808502933;4659197119;7429912186;6507413599;7973410075;11347164661;14313512281;16658912112;20086724605;26434157651;36495960142;50464693568;66591040411;97015799011;81319190867;1,06168E+11;1,4191E+11;1,5984E+11;1,70362E+11;1,79731E+11;1,4604E+11;1,39962E+11;1,5394E+11;1,76651E+11;1,68434E+11
Romania;Green GDP;17375107101;17295583408;17990895191;18171123566;19195042895;19161747862;20509559449;22033277443;23683382552;25190084472;26141473286;26670269050;27408537637;28074799532;29480452463;30711608012;34804069693;35602580060;37927463541;39150885490;36980757880;26888639322;23161390229;24477673744;28340159669;35591195345;34930710975;33804804136;40424621292;34659151110;35477909444;38447968730;44186606477;55883162313;72772501927;96182443032;1,19345E+11;1,71925E+11;2,1066E+11;1,71533E+11;1,63471E+11;1,79444E+11;1,67358E+11;1,87551E+11;1,96836E+11;1,75774E+11;1,86829E+11;2,09677E+11;2,395E+11;2,48266E+11
Russian Federation;Green GDP;3,14989E+11;3,30885E+11;3,39434E+11;3,4361E+11;3,41718E+11;3,52982E+11;3,61525E+11;3,61093E+11;3,6848E+11;3,69884E+11;3,70713E+11;4,1125E+11;4,35984E+11;4,53575E+11;4,5509E+11;4,60031E+11;4,60908E+11;4,89983E+11;4,99532E+11;4,50867E+11;4,62928E+11;4,64142E+11;4,23188E+11;4,01822E+11;3,66598E+11;3,66186E+11;3,59768E+11;3,76507E+11;2,50107E+11;1,67961E+11;2,19185E+11;2,68291E+11;3,04382E+11;3,80429E+11;5,3003E+11;6,83869E+11;8,84889E+11;1,18492E+12;1,50822E+12;1,10425E+12;1,3882E+12;1,8745E+12;2,01998E+12;2,10437E+12;1,88029E+12;1,25017E+12;1,19015E+12;1,47606E+12;1,56232E+12;1,57835E+12
Rwanda;Green GDP;202805990,2;205877629,3;229488630,7;270502054,1;286955753,5;543102618,6;595023239,2;694861061;844835898,6;1027817508;1140766696;1307844186;1274505476;1392015437;1509602543;1654070289;1849746417;2063817663;2289136657;2283382854;2431512613;1770410052;1890985760;1873230402;609230699,1;1141898925;1216411279;1665414494;1791536200;1668294674;1619491201;1558918341;1541040688;1658168732;1927974494;2420176501;3169957492;3858236926;4813461740;5318759952;5777918579;6499853243;7240274802;7389279295;7796281562;8066554975;8217072844;8761972203;9061056292;9533586793
Saudi Arabia;Green GDP;4377714262;5659193861;7616133997;11179554250;36648405601;38317223559;47812025385;55345903751;63648118772;66812227053;1,14008E+11;1,35714E+11;1,31618E+11;1,14444E+11;1,06886E+11;96024123878;77259969582;76896447180;80739945788;86548072376;1,02401E+11;1,17337E+11;1,20715E+11;1,1738E+11;1,2082E+11;1,285E+11;1,39626E+11;1,48674E+11;1,33541E+11;1,47027E+11;1,64423E+11;1,62757E+11;1,69551E+11;1,86595E+11;2,18045E+11;2,75393E+11;3,16231E+11;3,53344E+11;4,32909E+11;3,77226E+11;4,66492E+11;5,72604E+11;6,19199E+11;6,28894E+11;6,44352E+11;5,86949E+11;5,90721E+11;6,30035E+11;7,29583E+11;7,30358E+11
Senegal;Green GDP;1190674697;1231228858;1504902761;1740449913;1964180924;2679590262;2749168393;2791513513;3159398310;3960394413;4301064672;3880462528;3805876976;3389190869;3296536783;3627110939;5184635583;6266627616;6192889314;6124081220;7147738889;7018743644;7508809741;7094718104;4809180839;6081205393;6314862170;5820428639;6271601968;6411475302;5816064319;6059410178;6634563502;8561057299;10045292263;10890308817;11720687370;14150038501;16736751373;15974421269;15917183603;17530529380;17310573897;18569387548;19397739756;17323907560;18568489250;20576177513;22693075324;23088763848
Serbia;Green GDP;9512222173;9555284500;9651078757;9760141723;9908083392;10282087299;10697502644;10983067433;11236032019;11565663633;11658687616;11722906951;11955855349;12601323920;12861254893;12947666310;13124968013;13286519067;13501243155;13944352052;14472318196;14619543709;14778482181;15012860648;15444822989;16258127342;21220911792;25048078494;18767222798;18685081233;16786991798;12254825843;16374629169;21658544117;25269598233;26765978673;31522728902;42220139553;51157373939;44322785104;40858128087;48116970042;42282341282;47405511384;46195735194;38810037838;39813504893;43269208796;49678274078;50598911525
Sierra Leone;Green GDP;393814561,2;377715449,6;423052270,8;525711980,2;589279940;612174539;532251740,1;629131725,3;886784666,3;1011614266;983615090,6;1013422868;1179870803;903868806,7;1010181068;792390388,8;687833413,9;616916480,9;991629927,6;846601399,9;677492629;677473805,5;587373749,4;695290701,8;831931551,3;744074235,4;811642762,8;714974670,2;634958262;576729979,7;540189803,5;1028972551;1164433562;1204284970;1280217872;1490700174;1732638398;1933776845;2247728055;2163197385;2319138443;2658457754;3375453914;4227440212;4395335383;3827753845;3208615857;3226527047;3579267737;3416213811
Slovak Republic;Green GDP;6466963309;6651967610;6825523492;7616782959;7799656478;8615908372;8769393951;8877531815;9142716412;9218278507;9384603061;9391394089;9638634269;9534196737;9777951842;10266177303;10338110283;10519758946;10532106340;10800601993;12277293232;13800211232;14985827947;16025604660;19701846351;25360201378;27451411467;27238186028;29399086962;30005184716;28705500754;30238776961;34608982890;46266963074;56763677949;62199943241;70071511525;85841302357;99760479945;88365228669;89544901190;98381810769;93646102848;97951672063;1,00439E+11;87886239821;89083529665;94910930535;1,05219E+11;1,0499E+11
Slovenia;Green GDP;8773276712;8867659875;9057668888;9522911229;9890223999;9881731441;10874922920;11834280350;12092052860;12487246558;12675533441;12978573112;13270142578;13859805875;13972071452;14252889845;15438216813;15643125873;16727983826;17739990592;18029168963;13082554153;12905414592;13050001500;14828398990;21104770276;21233424467;20450772790;21859749255;22314522529;19863310060;20480602740;23083258465;29207246749;33963945259;35752957388;39032526473;47527925033;54921491801;49702949777;47549555874;50872962857;45952600931;47818020851;49329008815;42575485324;44139912897;48059403013;53522008359;53575199250
Solomon Islands;Green GDP;49291210,27;49424076,1;39896742,35;54421633,6;83660874,73;73793855,5;82208358,19;92073277,52;110151324,5;149878193,5;167386614,9;185617071,5;186933660,5;178398790,9;250991838,1;229769794,6;208713616,2;236518694,9;308701915,6;330302327,6;299943307,1;318515477,7;368738024,4;403855236,9;453965124,4;502477667;542443843,2;556543542;460310788,1;472212167,2;428236952,7;388990187,7;330529306;307957726,7;348951942,9;376195248,7;400407149,7;425953498,4;498375230;519618716,2;571108303,3;773963997,5;861393571,8;927278417,9;923457447;934550990;1035781815;1057295884;1166458248;1156000153
