Country Name;Indicator Name;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Luxembourg;GDP (current US$);1509155063;1572310772;1968733022;2701874664;3295861019;3233431611;3544268025;3922895892;4884869092;5711457760;6232005656;5231808670;4764549532;4683697830;4594891581;4738559685;6921264132;8614215559;9750161053;10391504709;13229247948;14321878795;16065740778;16486900187;18325791415;21588170498;21776609772;19731912494;20209122027;22235929043;21263514833;21272418792;23616328816;29557325056;34685281848;37347394603;42414308117;50888134410;55849686539;51370543206;53212476812;60004630234;56677961787;61739352212;66103853237;57744457955;60691483443;64181944723;70919958016;71104919108
Madagascar;GDP (current US$);1111859570;1199507630;1341590682;1653062347;1917508190;2283049233;2181844194;2358930406;2669755116;3463565881;5201818349;4759333970;4784977349;4686457013;3905938481;3802557895;4347989799;3212900561;3189456961;3175638333;3931334871;3254713056;3714967007;4063298919;3522226903;3838101052;4931861239;4262965282;4401967499;4277903780;4629247091;5438332738;5351701534;6372498720;5064732716;5859269849;6395712392;8524620739;10725137478;9616879921;9982711030;11551821062;11578978053;12423557907;12522959157;11323023787;11848615018;13176313233;13853433948;14083906357
Malawi;GDP (current US$);290531621,3;365386929,8;406062874,3;444281703,9;548621017,6;613220652,9;670317634,2;806290840,6;949034016,8;1058269066;1237655461;1237685692;1180104216;1223186840;1208008985;1131347798;1183654828;1183094128;1379924257;1590215583;1880771556;2203545857;1799517082;2070636936;2051896595;2041589658;2281034131;2663234934;1750584265;1775921718;1743506531;1716502862;3495748398;3208837077;3476094499;3655909664;3998020177;4432937046;5321012192;6191127665;6959655571;8004000737;6028487929;5518880769;6047813437;6373212641;5433040160;6303292264;6917301909;7666704427
Malaysia;GDP (current US$);3864170913;4244340334;5043268549;7662996767;9496074114;9298800799;11050125905;13139397879;16358376511;21213672089;24488033442;25004557094;26804401816;30346788438;33943505718;31200161095;27734562640;32181695507;35271880250;38848567631;44024178343;49143148094;59167550163;66894837030;74478356958;88705342903;1,00855E+11;1,00005E+11;72167498981;79148421053;93789736842;92783947368;1,00846E+11;1,10202E+11;1,24749E+11;1,43534E+11;1,62691E+11;1,93548E+11;2,30814E+11;2,02258E+11;2,55017E+11;2,97952E+11;3,14443E+11;3,23277E+11;3,38062E+11;3,01355E+11;3,01255E+11;3,18958E+11;3,58582E+11;3,64702E+11
Maldives;GDP (current US$);19865848,54;22658472,12;23658745,29;27486582,12;29859685,56;31526485,25;35848598,36;38658215,45;39584854,35;41589856,86;42463576,16;44781456,95;47935843,79;57829787,23;109503546,1;127154929,6;141902097,9;141268980,5;168610478,4;189535398,2;215089005,2;244468292,7;284853358,6;322326642,3;355884383,1;398988955;450382328;508223602,4;540096397,6;589239753,6;624337145,3;870179738,6;897031250;1052121055;1226829563;1163362438;1575200391;1868383461;2271646188;2345294875;2588176055;2774351760;2886170572;3295011382;3697351597;4109424800;4379136462;4735989972;5327457150;5729248472
Mali;GDP (current US$);359772363,3;430096738,4;486617332,4;563683660,3;538747268,3;830710615,2;939227993,7;1049838493;1222702356;1595423286;1759690812;1538972158;1333754034;1297765449;1232932008;1392195933;1852163475;2090629723;2169040742;2181821902;2681912030;2724131545;2830673389;2818280876;2081846483;2706425298;2780422212;2697105694;2920358587;3439463140;2954129566;3465305993;3889758024;4703504467;5444474268;6247496491;6905876385;8145694632;9798741074;10190945007;10689167195;12995074801;12441946098;13242680701;14365345530;13104869674;14020002871;15375605992;17172022684;17510141171
Mauritania;GDP (current US$);309405316,1;335569088,7;391669449,3;493237544,4;613010958,1;703378653,4;775046377,6;799029666,6;804629876,8;951900945,2;1047924649;1105495368;1108776010;1165170626;1074373735;1009723326;1186628779;1344665271;1414951854;1450647019;1506914408;2133693478;2164292208;1847350612;1944876755;2091731421;2132081882;2072001067;2032345832;1985924387;1779521110;1746064719;1777058593;2051147607;2362501023;2936019526;4008583968;4328063511;5138471610;4725200358;5628882266;6764635687;6728208836;7223063170;6592537782;6166857629;6398744505;6758390729;7049169771;7593752450
Mexico;GDP (current US$);35520000000;39200000000;45200000000;55280000000;72000000000;88000000000;89025974026;81814159292;1,025E+11;1,34561E+11;2,05139E+11;2,63959E+11;1,84609E+11;1,56159E+11;1,84261E+11;1,9522E+11;1,3455E+11;1,47541E+11;1,81612E+11;2,21401E+11;2,61254E+11;3,13143E+11;3,63158E+11;5,00736E+11;5,27813E+11;3,60074E+11;4,10976E+11;5,00413E+11;5,26502E+11;6,00233E+11;7,07907E+11;7,56706E+11;7,72106E+11;7,29336E+11;7,82241E+11;8,77476E+11;9,75387E+11;1,0527E+12;1,10999E+12;9,00045E+11;1,0578E+12;1,18049E+12;1,20109E+12;1,27444E+12;1,31456E+12;1,17056E+12;1,0779E+12;1,15774E+12;1,2207E+12;1,25829E+12
Moldova;GDP (current US$);798596859;875968594;896859636;915263859;998568457;1056398596;1154896582;1185236521;1196859685;1224584785;1254754852;1298568947;1325214154;1358458521;1458758964;1496859859;1542154874;1574856985;1598548797;1652365214;1674585214;1688549685;1715489652;1785486985;1875489685;1752979926;1695122174;1930081169;1698717505;1170782957;1288429392;1480673594;1661818168;1980907435;2598249556;2988348836;3408244549;4401189466;6054849885;5439422031;6974960345;8414360656;8709165249;9496684701;9510219299;7745231660;8071480541;9669759987;11457410264;11955435457
Mongolia;GDP (current US$);1696365284;1715426589;1796596325;1845875896;1916358965;1975846854;1986596325;2011254896;2056985985;2154859859;2265896895;2310099100;2552401933;2725736633;2098734600;2186505475;2896178867;3020611600;3204461567;3576966800;2560785660;2379018326;1317611864;768401634,2;925817092,2;1452165005;1345719472;1180934203;1124440249;1057408589;1136896124;1267997934;1396555720;1595297356;1992066808;2523471532;3414055566;4234999823;5623216449;4583850368;7189481824;10409797649;12292770631;12582122604;12226514722;11749620620;11186734674;11425755280;13108769496;13852850259
Montenegro;GDP (current US$);421524184,2;498599865,4;514241748,8;541251543,2;589784586,5;695685487,5;715425689,4;754585985,2;798568596,3;821545472,5;889586512,4;894857487,7;985986584,7;854854785,1;785986958,6;658487584,7;515898698,4;485689576,5;415247854,9;435685474,1;489785478,8;498569856,2;512658475,1;598685974,5;632564854,1;698598547,6;785485124,2;896584785,5;936584785,4;915265847,5;984297589,4;1159869246;1284685051;1707710053;2073234418;2257174481;2721903149;3680711744;4545674528;4159330370;4139192053;4538199889;4087725813;4466039315;4594024180;4054712083;4377033429;4856632399;5506766651;5494736901
Morocco;GDP (current US$);3956328426;4356633663;5074117545;6242177798;7675408486;8984824183;9584323309;11049896742;13236854105;15912133569;21728770055;17788171722;17692341358;16251460689;14824728528;14991283216;19462175322;21765261042;25705296184;26314220188;30180108562;32285388165;33711069431;31655473664;35604137423;39030285468;43161452678;39147844526;41806219379;41632027600;38857251336;39459581217;42236836821;52064058834;59626020162;62343022651;68640825481;79041294874;92507257784;92897320376;93216746662;1,0137E+11;98266306615;1,06826E+11;1,10081E+11;1,0118E+11;1,03312E+11;1,09714E+11;1,17921E+11;1,18725E+11
Mozambique;GDP (current US$);1254875489;1352652541;1398569485;1412563521;1458758456;1542635685;1584758542;1685985696;1754685963;1875986985;1985968597;2154584587;2563265214;2685963652;2745163524;2854658754;2958965745;3365894584;3515241578;3965894875;3825451424;3704316975;2644983402;2738413379;2793020801;2900913488;4163397089;4976735802;5613212496;5888561099;5553894130;5311092496;5623299278;6254047514;7589038160;8512116725;9149485071;10423424155;12574681498;11899763735;11087646868;14381552433;16350804543;16974320551;17716084108;15950969019;11936999283;13219084261;14717223207;14934159926
Myanmar;GDP (current US$);1256895856;1425854785;1689586485;1740254514;1854875487;1985696254;2145874584;2352658947;2653568958;2745854214;2845785698;2985689547;3025895874;3256854154;3365265321;3568958954;3856854147;3965859856;4152414784;4458698596;4752145214;4985635214;5124529865;5589658542;5986584751;6154258748;6523512414;6985965842;7154258947;7985485968;8905066164;6477790688;6777632512;10467109978;10567354056;11986972419;14502553710;20182477481;31862554102;36906181381;49540813342;59977326086;59937797559;60269734045;65446199788;67822772707;67184236747;68945867478;76168043982;76085852617
Namibia;GDP (current US$);1385986958;1425425415;1589658947;1754265321;1853568947;1902563584;1952565847;1985896584;2154859865;2256859854;2422096075;2246757386;2116069374;2293990996;1947967886;1605911706;1806223061;2296378835;2491412336;2531519951;2785764518;2992650454;3424733520;3218475900;3636645995;3942478206;3945340776;4102648720;3826527631;3818954448;3833993703;3476452446;3275669889;4811994025;6480441754;7121391946;7835043624;8740865600;8486721917;8876191121;11268186636;12343501808;13042007432;12011207762;12356482878;11272143550;10665634661;12741746434;13454211124;12366527719
Nepal;GDP (current US$);865975308,6;882765471,6;1024098805;972101725;1217953547;1575789254;1452792989;1382400000;1604162497;1851250008;1945916583;2275583317;2395429852;2447174803;2581207388;2619913956;2850784523;2957255380;3487009748;3525228153;3627562403;3921476085;3401211581;3660041667;4066775510;4401104418;4521580381;4918691917;4856255044;5033642384;5494252208;6007055042;6050875807;6330473097;7273938315;8130258041;9043715356;10325618017;12545438605;12854985464;16002656434;18913574371;18851513891;19271168018;20002968838;21410840909;21185922408;25180583770;29173513476;30641380604
Netherlands;GDP (current US$);38164716869;44579122682;54706557264;71840910058;87243413477;1,0025E+11;1,09169E+11;1,27017E+11;1,5586E+11;1,79669E+11;1,95152E+11;1,64134E+11;1,5848E+11;1,53445E+11;1,43913E+11;1,43846E+11;2,00862E+11;2,45046E+11;2,61911E+11;2,58337E+11;3,18331E+11;3,275E+11;3,62963E+11;3,5355E+11;3,7913E+11;4,52302E+11;4,5049E+11;4,16813E+11;4,38008E+11;4,46899E+11;4,16443E+11;4,31213E+11;4,71614E+11;5,78792E+11;6,57172E+11;6,85093E+11;7,33341E+11;8,47482E+11;9,47998E+11;8,68077E+11;8,46555E+11;9,04086E+11;8,38971E+11;8,76924E+11;8,90981E+11;7,65265E+11;7,83528E+11;8,3387E+11;9,14105E+11;9,0907E+11
New Zealand;GDP (current US$);6495605290;7911136757;9567331065;12802281898;13940981798;12861983284;13604832424;15446825318;18530518395;20731243113;23244547385;24417617184;24164603059;24309279706;21665975319;24679795396;30604668357;40376354070;45176811594;43920222525;45495129385;42745329732;41649829860;46775620817;55314732279;63918703507;70140835299;66075143415;56227169851;58762260626;52623281957;53872425917;66627729311;88250885550;1,03905E+11;1,1472E+11;1,11609E+11;1,3732E+11;1,3329E+11;1,21358E+11;1,46619E+11;1,6851E+11;1,76248E+11;1,90846E+11;2,00922E+11;1,77468E+11;1,88224E+11;2,05416E+11;2,07921E+11;2,06929E+11
Nicaragua;GDP (current US$);776585681,1;826571413,4;880842890,1;1093571442;1520900045;1590428523;1847871372;2239857061;2142128604;1527852636;2189347368;2448290110;2465165180;2743341724;3105517091;2683816289;2885710609;3851213728;2630904262;1013184746;1009455484;1488804124;1792800000;1756454248;3863185119;4140470000;4308351903;4389965591;4635267225;4855717875;5107329007;5323146566;5224213018;5322454926;5795568205;6321335612;6763418646;7423367753;8496946608;8298679909;8758639096;9774262742;10531964139;10982979274;11880472593;12756706583;13286048705;13785943183;13063873078;12520915291
Niger;GDP (current US$);649916708,2;693573595,3;742779740,4;946385033;1026136974;1048690933;1064517575;1291457973;1774365275;2109278102;2508524186;2170893039;2017611927;1803099732;1461243212;1440581534;1904097020;2233005823;2280356338;2179567108;3536335228;3309124416;3411197113;2225270608;1947256691;2313555921;2417146611;2297228092;2625049702;2520868603;2238259711;2445079044;2768787377;3387804102;3742134213;4374677877;4743059572;5694717111;7220003603;7278718280;7792421016;8701085756;9366515965;10156855204;10815312544;9667589437;10284627190;11166063887;12826750567;12928145120
Nigeria;GDP (current US$);12545849083;9181769912;12274416018;15162871287;24846641318;27778934625;36308883249;36035407725;36527862209;47259911894;64201788123;1,64475E+11;1,42769E+11;97094911791;73484359521;73745821156;54805852581;52676041931;49648470440;44003061108;54035795388;49118433048;47794925815;27752204320;33833042988;44062465800;51075815093;54457835193;54604050168;59372613486;69448756933;74030364472;95385819321;1,04912E+11;1,36386E+11;1,76134E+11;2,36104E+11;2,75626E+11;3,37036E+11;2,9188E+11;3,6336E+11;4,10335E+11;4,59376E+11;5,14966E+11;5,68499E+11;4,94583E+11;4,0465E+11;3,75745E+11;3,9816E+11;4,4812E+11
North Macedonia;GDP (current US$);1875689452;1915265847;1985689653;2056968597;2104568529;2256986894;2365896854;2451589658;2658598564;2885685487;2896365214;2915689425;2985696582;3056259856;3152658947;3365268547;3412568547;3568959986;3985689584;4158985984;4699646643;4938775510;2436849342;2682456897;3556581986;4680078740;4651453634;3928975904;3756208791;3863743409;3772851420;3709637830;4018365247;4946292775;5682719260;6258600714;6861222332;8336478142;9909548411;9401731496;9407168702;10494632699;9745251126;10817712139;11362272838;10064515432;10672471861;11307058382;12628854801;12694823394
Norway;GDP (current US$);12814123115;14583114840;17358610850;22534253703;27145693810;32877805200;35942270686;41508030431;46523091010;53132244624;64439382896;63596654761;62647195538;61627240831;62057955033;65416879914;78693253276;94230055659;1,019E+11;1,02634E+11;1,19792E+11;1,21872E+11;1,30838E+11;1,20579E+11;1,27131E+11;1,5203E+11;1,6352E+11;1,61357E+11;1,54163E+11;1,62284E+11;1,71247E+11;1,73972E+11;1,95524E+11;2,28859E+11;2,64512E+11;3,08884E+11;3,45581E+11;4,00937E+11;4,6225E+11;3,8619E+11;4,28757E+11;4,98283E+11;5,09506E+11;5,22762E+11;4,9841E+11;3,85802E+11;3,6882E+11;3,98394E+11;4,34167E+11;4,03336E+11
Oman;GDP (current US$);256299496;301010587,1;366857738,4;483033932,1;1645917776;2096699189;2560220035;2741169948;2740301390;3733352635;5981760278;7259120151;7554719456;7932541691;8821366532;10005500579;7323822251;7811183095;8386215865;9372171651;11685045514;11341482445;12452275683;12493107932;12918855657;13802600780;15277763329;15837451235;14085373212;15710148244;19507412224;19452015605;20142782835;21633810143;24763589077;31081924577;37215864759;42085305592;60905331599;48388296489;57048114434;68016905072;76615864759;78784395319;81076462939;68400260078;65481144343;70600000000;79275422627;76983094928
Pakistan;GDP (current US$);10027509450;10665896682;9415016360;6383429490;8899191919;11230606061;13168080808;15126060606;17811515152;19688383838;23654444444;28100606061;30725971564;28691889764;31151825467;31144920844;31899070056;33351529275;38472742808;40171018229;40010423970;45625234698;48884606848;51809949334;52293456906;60636022423;63320122807;62433300338;62191955814;62973855719;82017743416;79484403985;79904985385;91760542940;1,0776E+11;1,20055E+11;1,37264E+11;1,52386E+11;1,70078E+11;1,68153E+11;1,77166E+11;2,13587E+11;2,24384E+11;2,31219E+11;2,44361E+11;2,70556E+11;2,78655E+11;3,04567E+11;3,14568E+11;2,78222E+11
Panama;GDP (current US$);1351006400;1523917200;1673411700;1913793400;2188307600;2435304100;2588106000;2738261900;3244558600;3704551600;4614086400;5222421500;5769767900;5923755900;6183387100;6541517100;6797834200;6827665300;5902783400;5918469800;6433967000;7074675500;8042337700;8782585400;9365289800;9573813700;9870494000;10677286100;11575486400;12130252200;12304115000;12502013400;12994310400;13693981200;15013381700;16374393900;18141666300;21295984200;25155888600;27116635600;29440300000;34686200000;40429700000;45600000000;49921500000;54091700000;57907700000;62219000000;65128200000;66800800000
Papua New Guinea;GDP (current US$);645537126,2;717716130,5;858802035,9;1299105241;1467346060;1356591177;1511856584;1640763204;1947947524;2293621944;2545983008;2498068351;2368584970;2562492525;2552526263;2423373088;2648033766;3143848331;3655979702;3546460177;3219730365;3787394958;4377980510;4974550286;5502786070;4636057476;5155311077;4936615299;3789443015;3477038204;3521339699;3081024212;2999511040;3536411824;3927157867;4865892972;8355006707;9545177014;11670840932;11619637799;14250755231;17984910502;21295659244;21261432791;23210682538;21723531173;20759069103;22742613554;23412495063;24969611435
Paraguay;GDP (current US$);594611111,1;664571428,6;769039682,5;995531746;1333475397;1511420635;1698960317;2092158730;2559857143;3416777778;4448087302;5624515873;5419411765;5673248726;4502462807;3282449236;3723993943;3971044724;4255683528;4757732200;5812114523;6984367763;7157424031;7249533620;7870982005;9062131475;9788391781;9965225678;9260481572;8837070236;8855705140;8495806432;7196260657;7691367471;9624440836;10737500188;13429430050;17856270473;24578067861;22341754514;27215968616;33715524704;33283228891;38585317743;40276532541;36164068797;36054281572;39008900332;40384691791;38145288940
Peru;GDP (current US$);7432223177;8289582884;9189413409;10994381895;13858441211;16877163792;15947709380;14620386674;12495779622;15962459447;18134029180;21649137620;21793496819;17345624454;17599660054;16548827018;15244232958;20702298397;15439408447;22499559086;26410386669;34341465998;35966302303;34832077221;44882079767;53312793687;55252414130;58147522523;55501467877;50187324568;51744749133;52030158775;54777553515;58731030122;66768703498;76060606061;88643193062;1,02171E+11;1,20551E+11;1,20823E+11;1,47529E+11;1,71762E+11;1,92649E+11;2,01175E+11;2,00789E+11;1,89805E+11;1,91896E+11;2,11007E+11;2,22045E+11;2,26848E+11
Philippines;GDP (current US$);6687204834;7408305736;8017468688;10082885603;13781139970;14893969288;17097563270;19648106122;22706155475;27502168727;32450541843;35646416953;37140163934;33212180658;31408492877;30734335449;29868339081;33195933430;37885440419;42575183906;44311593756;45417561302;52976344929;54368083953;64084460124;74119987245;82848140618;82344260571;72207028768;82995145793;83670261708;78921071498;84307369868;87039145965;95001994600;1,0742E+11;1,27653E+11;1,5598E+11;1,81007E+11;1,76132E+11;2,08369E+11;2,34217E+11;2,61921E+11;2,83903E+11;2,97484E+11;3,06446E+11;3,18627E+11;3,28481E+11;3,46842E+11;3,76796E+11
Poland;GDP (current US$);29856956841;30251251421;31926532614;33652642154;37684589651;38864521521;39164521521;39568945621;41256362514;44758692351;49856325684;55364125614;59863625412;61425362154;63526985964;65263526414;68952541521;70526356471;71526548974;78452589654;65977749037;85500935935;94337050693;96045645026;1,10803E+11;1,42137E+11;1,59943E+11;1,59118E+11;1,74388E+11;1,69718E+11;1,71886E+11;1,90521E+11;1,98681E+11;2,17513E+11;2,55102E+11;3,06124E+11;3,44746E+11;4,29061E+11;5,33813E+11;4,39794E+11;4,79321E+11;5,28832E+11;5,00361E+11;5,24234E+11;5,45389E+11;4,77581E+11;4,72037E+11;5,26381E+11;5,87114E+11;5,92164E+11
Portugal;GDP (current US$);8108235007;9201607067;11239117124;15090566639;17512388319;19347608627;20332834218;21439525406;23487613139;26622818852;32896521426;31977275896;30527754541;27239650742;25217969597;27115807154;38745902024;48182925146;56347251114;60594092437;78713859795;89233599833;1,07592E+11;95009751901;99688640942;1,18122E+11;1,2263E+11;1,17017E+11;1,23946E+11;1,27427E+11;1,18311E+11;1,21499E+11;1,34156E+11;1,64862E+11;1,89035E+11;1,9718E+11;2,08582E+11;2,40191E+11;2,62345E+11;2,43702E+11;2,37881E+11;2,44797E+11;2,16237E+11;2,2637E+11;2,29596E+11;1,99314E+11;2,06286E+11;2,21358E+11;2,41275E+11;2,37686E+11
Qatar;GDP (current US$);5547812563;5874621255;5985632548;6152102146;6251325466;6548754896;6645896521;6985458251;7054898562;7154685985;7829094613;8661263764;7596703214;6467582308;6704395824;6153296456;5053021951;5446428681;6038187033;6487912088;7360439423;6883516484;7646153984;7156593654;7374450769;8137911978;9059340385;11297802115;10255495027;12393131868;17759890110;17538461538;19363736264;23533791209;31734065934;44530494505;60882142857;79712087912;1,1527E+11;97798351648;1,25122E+11;1,67775E+11;1,86834E+11;1,98728E+11;2,06225E+11;1,6174E+11;1,51732E+11;1,66929E+11;1,91362E+11;1,83466E+11
Romania;GDP (current US$);18745869541;18745685621;19526368945;19856362541;20956854974;21063652125;22569658694;24152635214;26012536598;27569586412;28564215421;29154265231;29896362512;30658965212;31956263421;33256245814;37458695231;38413636364;40809523810;42105263158;38995454545;28998684211;25121666667;26362894737;30074440483;37435317265;36937074278;35574916295;41694118973;35952781582;37253259017;40394824679;46066101951;57806506024;74972669057;98452791983;1,22023E+11;1,74585E+11;2,14314E+11;1,74104E+11;1,66225E+11;1,83443E+11;1,71196E+11;1,90949E+11;1,99627E+11;1,77893E+11;1,88494E+11;2,11695E+11;2,41627E+11;2,50077E+11
Russian Federation;GDP (current US$);3,42179E+11;3,59626E+11;3,69659E+11;3,75155E+11;3,7459E+11;3,87598E+11;3,97586E+11;3,98597E+11;4,07549E+11;4,0966E+11;4,1257E+11;4,52626E+11;4,78597E+11;4,9857E+11;5,01236E+11;5,09639E+11;5,12541E+11;5,4257E+11;5,54713E+11;5,065E+11;5,16814E+11;5,17963E+11;4,60291E+11;4,35084E+11;3,95077E+11;3,95537E+11;3,91725E+11;4,04929E+11;2,70955E+11;1,95907E+11;2,5971E+11;3,06602E+11;3,4547E+11;4,30348E+11;5,91017E+11;7,64017E+11;9,89931E+11;1,29971E+12;1,66085E+12;1,22264E+12;1,52492E+12;2,04593E+12;2,2083E+12;2,29247E+12;2,05924E+12;1,36348E+12;1,27679E+12;1,5742E+12;1,66958E+12;1,69988E+12
Rwanda;GDP (current US$);219900006;222952578,2;246457838,3;290746157,1;308458423,2;571863295,7;637754162,1;746650558,6;905709147,3;1109346221;1254765350;1407062608;1407242640;1479688126;1587412957;1715625839;1944711061;2157434025;2395493878;2405021933;2550185618;1911600970;2029026704;1971525999;753636370,5;1293535011;1382334879;1851558302;1989343495;1817654508;1734938652;1674685248;1677552332;1846198771;2088961969;2581313486;3330198838;4083515097;5198063011;5694132466;6147525367;6912074082;7687521844;7851127992;8279481015;8582588883;8734161828;9253098954;9627720630;10122472590
Saudi Arabia;GDP (current US$);5377333333;7184853348;9664157499;14947391140;45412957746;46773368206;64005665722;74188249979;80265619485;1,1186E+11;1,64542E+11;1,84292E+11;1,53239E+11;1,29172E+11;1,19625E+11;1,03898E+11;86961922765;85695861148;88256074766;95344459279;1,1763E+11;1,32223E+11;1,37088E+11;1,32968E+11;1,35175E+11;1,43343E+11;1,58662E+11;1,65964E+11;1,46775E+11;1,61717E+11;1,89515E+11;1,84137E+11;1,89606E+11;2,15808E+11;2,58742E+11;3,2846E+11;3,769E+11;4,15965E+11;5,19797E+11;4,29098E+11;5,28207E+11;6,71239E+11;7,35975E+11;7,46647E+11;7,5635E+11;6,5427E+11;6,44936E+11;6,88586E+11;7,86522E+11;7,92967E+11
Senegal;GDP (current US$);1297407829;1339548824;1620857277;1863398448;2099324950;2830388405;2869777812;2938046307;3280354339;4084878668;4435050397;4021697233;3936758682;3512053232;3425127373;3750056424;5304238013;6381385760;6311054901;6219793533;7237100724;7111252866;7602005274;7189226453;4908415369;6176312552;6413189839;5915250258;6368265194;6512207622;5924239701;6174898370;6752510283;8683229268;10167441854;11022821632;11847848225;14285970085;16949789465;16248212852;16230887978;17902207622;17824398469;18965572150;19797254643;17774766636;19040312815;20996564752;23236007428;23578084052
Serbia;GDP (current US$);9698596485;9758696452;9863645875;9985685641;10136526487;10526364784;10956364215;11256968541;11524587458;11856967845;11963652154;12045685621;12289695432;12968596341;13254156842;13362563984;13569263851;13754896521;13985694215;14458769849;14986965231;15136245874;15326894752;15546874894;15986963521;16832627119;21818026071;25676504913;19457979423;19388672126;17485658962;12960538724;17120906918;22482365322;26141969874;27683225959;32482070360;43170990616;52194221469;45162894381;41819468692;49258136129;43309252921;48394238300;47062205547;39628549950;40630392019;44120425320;50597289147;51409167351
Sierra Leone;GDP (current US$);434410373,8;419549425,1;465381090;575230234,4;648590642,9;679335901,1;594895672,3;691777758,4;960728338,9;1109374722;1100685845;1114830472;1295361886;995104305,3;1087471862;856890498,6;814589658,2;701307602,3;1055083945;932974411,9;815489653,2;779981458,9;679997997,6;768812334,8;911915970,7;870758739,4;941742152,7;850218033,6;798564859,2;669384768,9;635874002,2;1090467712;1253340520;1385810072;1448536631;1650494367;1885112202;2158496873;2505458705;2453899847;2578026297;2942546781;3801862611;4920343195;5015157816;4218723875;3674794530;3739577973;4085114794;3941474311
Slovak Republic;GDP (current US$);6609832781;6798237809;6987364857;7789378245;7980967382;8809824783;8978370988;9109843572;9387462098;9478342131;9689324563;9712564387;9980983526;9908674327;10198098921;10698467832;10782365281;10898723532;10987932564;11264378621;12747380523;14272201508;15495514426;16520676622;20162935817;25840146405;27925036755;27706028096;29856000671;30453383763;29169953013;30752150336;35130340674;46816589165;57332015148;62785305310;70708098106;86454081577;1,0047E+11;89046289247;90183986822;98997521242;94416582465;98723944144;1,01171E+11;88457167724;89640616271;95481955558;1,0582E+11;1,05422E+11
Slovenia;GDP (current US$);8843973263;8943729403;9137483092;9609327493;9987364783;9984378762;10987467382;11934759832;12190987483;12586479098;12785473892;13093289713;13389237819;13987309821;14109824871;14387924371;15587326871;15789027638;16879824871;17898536721;18198205508;13263688696;13101056604;13258920423;15049621395;21352223817;21507233003;20763101591;22146232112;22711383652;20289627637;20876309576;23489889975;29634713063;34414784504;36206396344;39481044913;48006373118;55552508715;50368056543;48161250935;51516367350;46580457470;48401896410;49930685013;43090173062;44651537260;48561672401;54034358544;53742159517
Solomon Islands;GDP (current US$);49837432,44;50056882,82;40606712,05;55272108,84;84539332,28;74617096,48;83099107,91;93147039,25;111022090;151270207,9;168715353,1;187313261,3;188446092,1;180219397,5;252806783,4;232306861,2;210737869,7;238606299,6;310684273,7;332286760,9;302515026,9;320355090,6;378778047,2;410923236,2;464756638,5;519334096,7;565163750,6;567919502,8;471177008,1;482214092,3;435103853,5;400463452,1;341661643,6;332738245,9;375111894,9;413909879,3;456705434;516074229;608229326,7;597765363,1;681151193,5;932725583,3;1063879446;1129787198;1172268301;1154650069;1230459714;1309631133;1395608475;1425074226
South Africa;GDP (current US$);18418392640;20333691315;21357435928;29295674713;36807721039;38114542813;36603349968;40651349965;46739449959;57645721016;82980483391;85454420504;78423059791;87415851379;77344092904;59082638803;67521602553;88573697222;95176640968;99030856825;1,15552E+11;1,23943E+11;1,34545E+11;1,34308E+11;1,39753E+11;1,55461E+11;1,47606E+11;1,52587E+11;1,37775E+11;1,36632E+11;1,36361E+11;1,21515E+11;1,15482E+11;1,75257E+11;2,2859E+11;2,57773E+11;2,71638E+11;2,99416E+11;2,8677E+11;2,95936E+11;3,75349E+11;4,16419E+11;3,96333E+11;3,66829E+11;3,50905E+11;3,17621E+11;2,96357E+11;3,49554E+11;3,68289E+11;3,51432E+11
Spain;GDP (current US$);40992995959;46619420120;59132415739;78639527127;97274005192;1,14777E+11;1,18507E+11;1,32449E+11;1,606E+11;2,14602E+11;2,32767E+11;2,02808E+11;1,95997E+11;1,70951E+11;1,72103E+11;1,80793E+11;2,51321E+11;3,18748E+11;3,7616E+11;4,14757E+11;5,36559E+11;5,77166E+11;6,30916E+11;5,25076E+11;5,30563E+11;6,14609E+11;6,42589E+11;5,90077E+11;6,19215E+11;6,34693E+11;5,96878E+11;6,27287E+11;7,05394E+11;9,05492E+11;1,06709E+12;1,15329E+12;1,25934E+12;1,47213E+12;1,62522E+12;1,48558E+12;1,42072E+12;1,47877E+12;1,32482E+12;1,35476E+12;1,3694E+12;1,19512E+12;1,23208E+12;1,31255E+12;1,41974E+12;1,39412E+12
Sri Lanka;GDP (current US$);2296470588;2369308600;2553936348;2875625000;3574586466;3791298146;3591319857;4104509583;2733183857;3364611432;4024621900;4415844156;4768765017;5167913302;6043474843;5978460972;6405210564;6682167120;6978371581;6987267684;8032551173;9000362582;9703011636;10338679636;11717604209;13029697561;13897738375;15091913884;15794972847;15656327860;16330814180;15749753805;16536535647;18881765437;20662525941;24405791045;28279814925;32350248411;40713812310;42066217872;56725749222;65292753005;68434409315;74317806538;79356449841;80604080689;82401038710;87428125558;88425889592;84008783756
