,China,India,United States,Indonesia,Pakistan,Brazil,Nigeria,Bangladesh,Russian Federation,Mexico,Japan,Ethiopia,Philippines,"Egypt, Arab Rep.",Vietnam,"Congo, Dem. Rep.",Germany,Thailand,France,United Kingdom,Tanzania,South Africa,Italy,Kenya,Myanmar,"Korea, Rep.",Colombia,Spain,Uganda,Argentina,Canada,Poland,Morocco,Saudi Arabia,Uzbekistan,Angola,Peru,Australia,Ecuador,Netherlands,Senegal,Guatemala,Cuba,Uruguay,Finland,Singapore,Slovak Republic,Norway,Oman,Liberia,Costa Rica,Botswana,Chile
1990-01-01,360857912565.966,320979026420.035,5963144000000.0,106140727356.675,40010423970.4576,390725626002.866,54035795387.8086,31598341233.462997,516814274021.956,261253582805.945,3132817652848.04,12175166763.285,50508286641.5746,42978914311.3504,6471740805.5698395,9349764580.41173,1771671206875.68,85343063965.9182,1269179616913.63,1093169389204.55,4258743262.82876,126048148263.098,1181222653522.95,8572359162.74408,2036373522.68939,283367525714.932,47844090709.9908,536558591250.40796,4304398865.88268,141352368714.691,593929550908.468,65977749036.9844,30180108561.9305,117630271802.40302,13360607917.8773,11228764963.2353,26410386669.3532,311326664101.578,15239278100.3502,318330511920.61,7390967034.66625,7650125217.35253,28645436569.1489,9298839655.23138,141438345513.917,36144336768.7023,12747380650.0762,119791683307.50699,11685045513.6541,,5711687786.75989,3790567051.8677797,33113887818.957
1991-01-01,383373318083.62396,270105341879.226,6158129000000.0,116621996217.13301,45625234697.7094,342609227209.645,49118433047.5318,30957483949.5798,517962962962.96295,313142768453.485,3584420077100.84,13463868357.4879,51784207132.0955,37387836490.5284,9613369520.41885,9633911368.01541,1868945197407.19,98234695722.0341,1269276828275.78,1142797178130.51,4956588278.5614395,135204432694.745,1246220156079.29,8151479004.213341,2137184858.0441601,330648530715.211,49175565911.0655,577166174539.6321,3321729057.12215,189719984268.485,610328183643.188,85500935934.9901,32285388165.2999,132223268491.32199,13677622222.2222,10603784541.196999,34341465998.2003,325902990346.127,16988535267.6338,327500327675.625,7255210700.978959,9406097735.091171,24316556025.6585,11205971155.2758,127773856785.767,45466164978.2923,14272201755.4704,121872464483.487,11341482444.7334,,7196276092.4609995,3942792837.35655,37834793730.3133
1992-01-01,426915712715.856,288208430383.964,6520327000000.0,128026966579.964,48884606848.1265,328187944300.908,47794925814.7558,31708874594.1645,460290556900.726,363157598242.27,3908809463463.86,10492993077.6093,60422309295.4434,41855986519.4235,9866990236.435871,8227200892.44213,2131571696931.75,111452869378.467,1401465923172.24,1179659529659.53,4601413263.52894,146956872370.266,1320161644933.23,8209129171.73649,2216072577.11344,355525267405.367,58418985443.3172,630916018202.5029,2857457860.05088,228788617201.696,592387689252.916,94337050693.2727,33711069430.78,137087876662.216,12941297376.0933,8307810973.58848,35966302303.263,325480273782.973,18094238119.0595,362962872180.451,7769817869.31065,10440842165.3193,22085858243.2432,12878199880.9839,112532519246.084,52130263965.6231,15495514296.8042,130838040067.584,12452275682.7048,,8564044017.26908,4146513722.3301897,45964327558.8836
1993-01-01,444731282435.515,279296022987.919,6858559000000.0,158006700301.53302,51809949334.2396,368295777770.079,27752204320.0883,33166519417.9894,435083713850.83704,500736065605.341,4454143876947.21,8830712713.90781,62036625222.1624,46578631452.58099,13180953598.1716,10706246370.9325,2071323790370.28,128889318946.58699,1322815612694.0,1061388722255.55,4257702196.53864,147196639471.18802,1064958075550.63,5751789915.05363,2809748387.09677,392666101884.959,66446804802.5747,525075636030.854,3220439044.18949,236741715015.015,577170761956.438,96045645026.17801,31655473663.8348,132967901415.22,13099013835.5111,5768720421.61367,34832077220.8537,312126194491.287,18938717358.6793,353550169672.52,7367985694.79161,11399942453.0646,22367254864.8649,15002106518.4847,89214114708.0254,60603478153.2368,16520676973.5301,120579072750.596,12493107932.3797,,9582866263.11706,4160086253.1468,49297773130.1185
1994-01-01,564324670008.2379,327275583539.55896,7287236000000.0,176892143931.505,52293456906.2665,525369851353.742,33833042987.7582,33768660882.793,395077301248.464,527813238126.27795,4998797547740.97,6927950564.55657,73159245525.6424,51897983392.6453,16286433533.3228,5820382232.034679,2205074123177.05,146683499005.964,1393982750472.59,1140489745944.29,4510846967.8742,153512625915.287,1099216688280.5,7148145375.78545,3821535779.81651,463617399962.661,81703500846.0364,530562634455.34705,3990430446.71216,257440000000.0,578139279437.61,110803391516.69801,35604137422.5796,135174886488.652,12899156990.6156,4438321017.390679,44882079766.8913,322807333102.73303,22708673336.6683,379130260322.073,5034588159.28612,12983235568.2292,28448326756.7568,17474647792.3829,103299943084.804,73690847191.3055,20162936291.375,127131461119.92699,12918855656.696999,,10486784804.7995,4259330999.0315104,57008425295.8256
1995-01-01,734547898224.101,360281952716.79706,7639749000000.0,202132028723.115,60636022422.6176,769333330368.987,44062465800.1706,37939748768.6567,395537185734.854,360073909243.855,5545563663889.7,7663984567.90123,84644220101.4991,60159245060.4541,20736164458.9505,5643439373.426929,2585792275146.72,169278753531.98,1601094756209.75,1346422597443.59,5255221424.80962,171735223677.318,1174662070605.02,9046326059.988571,4879257847.77122,566583427334.1371,92507279383.0387,614609020549.773,5755818947.42125,258031750000.0,604031623433.401,142292783505.155,39030285468.3841,143343036341.789,13350468917.4115,5538749259.94714,53312793687.3836,367915800415.8,24432884442.2211,452301674444.139,6326342962.93447,14655404433.2771,30429803651.2192,19297663096.5506,134189814814.815,87810991957.1046,25840146405.2288,152029612324.788,13802600780.2341,,11578594259.8675,4730611067.02258,73447063319.3034
1996-01-01,863746717507.397,392897054348.07104,8073122000000.0,227369679374.97302,63320122807.1223,850426433004.077,51075815092.5,46438484107.5795,391724890744.498,410975595310.156,4923391533851.63,8547939730.62374,94648084429.0341,67629716981.1321,24657470574.7501,5771454939.62404,2497244606186.64,183035114648.4,1605675086549.56,1421514820592.82,6496195450.61034,163236785802.34,1312426527795.21,12045858436.2399,5759624742.26804,610169556840.077,97160109277.8087,642588992512.807,6044585326.938001,272149750000.0,628546387972.131,160193242090.427,43161452678.4383,158662398744.993,13948892215.5689,7526446605.51712,55252414130.3019,401089529590.28796,25226393196.5983,450490196078.431,6559712550.65952,15674835615.3139,25017368700.0,20515543039.2132,132129174216.93,96295886524.8227,27925036755.3866,163520109150.671,15277763328.9987,,11678424507.2457,4847752842.78924,78574385335.5811
1997-01-01,961603952954.2329,415867753863.87396,8577554457000.0,215748998609.635,62433300338.0941,883206452795.124,54457835193.4927,48244309133.4895,404928954191.87604,500413483109.175,4492448605638.94,8589211390.49612,94106183450.0029,78436578171.0914,26843700441.5482,6090840548.1878395,2211989623279.95,150180619366.605,1452884917959.09,1559569417157.83,7683852496.844991,168976663845.486,1241879604365.62,13115773737.5664,5633070602.54016,569754543829.957,106659508271.255,590077272727.273,6269333313.17108,292859000000.0,654986999855.554,159357789772.207,39147844526.0838,165963557409.88,14744603773.5849,7648377412.83277,58147522522.5225,435323994365.315,28162053026.5133,416812740004.51794,6041478436.08043,17790026221.6139,25365908100.0,23969823010.4429,126912152101.70699,100124191810.345,27706028095.6157,161356631888.484,15837451235.3706,,12614602382.2012,5020214747.45261,85728899954.449
1998-01-01,1029043097558.91,421351477504.743,9062818202000.0,95445547872.715,62191955814.3478,863711007325.4929,54604050168.1818,49984559471.3656,270955486862.442,526502129378.284,4098362709531.24,7818224905.55071,74492325248.0247,84828807556.0803,27209602050.0452,6217806273.176371,2238990774702.68,113675561057.46199,1503108739159.44,1653391851606.49,12270448700.1994,152982541794.042,1270052525928.4,14093998843.7334,4613071494.63459,383330931042.356,98443739941.1664,619214834614.099,6584815846.52754,298948250000.0,634000000000.0,174685791563.561,41806219378.6181,146775498080.0,14988971210.8383,6506229607.29432,55501467877.381,399404463135.04706,27981896948.4742,438008220395.46796,6505607633.36937,19395491992.9939,25736331200.0,25385928188.7719,134038718291.055,85728310229.4455,29856000671.216,154163364302.66,13996914694.4083,,13684255946.5765,4790458837.170779,81995304456.1038
1999-01-01,1093997267277.1,458820417337.807,9631174489000.0,140001351215.462,62973855718.8874,599642075004.4711,59372613485.6576,51270569883.5275,195907128350.934,600232874042.927,4635982224063.88,7700833482.00615,85640133799.7902,90710704806.8416,28683659006.7752,4711259427.27273,2194945278872.59,126669064386.717,1493151737698.46,1685762821549.91,12711213451.033998,151516560274.982,1252446659833.79,12896013576.7324,5643818689.479,497512659612.052,86186158684.7685,634907542858.302,5998563257.946589,283523000000.0,678412196271.1179,170031005016.259,41632027599.8531,161716960000.0,17078465982.0282,6152922942.98032,50187324567.882996,389098884572.00104,19645272636.3182,447049523049.808,6592835457.6876,18318412251.3642,28364615200.0,23983945190.6202,135264083658.688,86284660766.9617,30463670123.5931,162284465073.341,15593456176.8531,,14254866281.1537,5484257417.17844,75596103237.1555
2000-01-01,1211346869600.41,468394937262.37,10250947997000.0,165021012077.81,82017743416.2841,655448188259.3511,69448756932.5833,53369787318.6245,259710142196.943,707906744574.644,4968359075956.59,8242392103.68061,83669693589.1547,99838543960.0763,31172518403.3162,19088046305.7971,1947981991011.77,126392233706.79,1365639660792.16,1662127402027.54,13375976353.6994,151753369491.916,1146676894209.73,12705357103.0056,6849321645.95623,576178114168.494,99886577330.7271,598363313494.903,6193246837.09687,284203750000.0,744773415931.587,172219461126.067,38857251336.3448,189514926213.333,13760513969.314,9129594818.60749,51744749133.213,415576210513.094,18327764882.4412,417479337444.70703,6013184809.238979,19288827158.9035,30565400000.0,22823255801.8447,126019543413.334,96074477958.2367,29242558796.5507,171247131268.604,19507452535.7607,874000000.0,15013629658.6521,5788329609.15755,78249883995.6255
2001-01-01,1339395718862.89,485441014538.63794,10581929774000.0,160446947784.909,79484403984.8849,559983704094.17,74030364472.0506,53991289844.3291,306602070620.5,756706300589.7909,4374711694090.87,8231326016.47494,78921234457.5487,96684636118.5984,32685198735.3053,7438189100.33333,1945790973803.15,120296476180.402,1377657339291.34,1643908161796.46,13581644245.7352,135429607036.658,1168023426056.38,12986007425.8781,6220270632.33592,547658231279.87,98211749595.5442,627830029412.205,5840503868.57246,268696750000.0,738981792355.3721,190905493539.168,39459581217.3759,184137469733.333,11401421329.1974,8936063723.20121,52030158775.4055,379083932596.329,24468324000.0,431586852369.68604,6507824767.063029,18405203853.1036,31682400000.0,20898788416.6348,129533107311.81099,89794943349.8912,30778781606.9575,173972218824.02698,19452000520.156002,906000000.0,15976174336.9721,5489608299.66445,71517080040.6338
2002-01-01,1470550015077.93,514937948870.08,10929112955000.0,195660611165.183,79904985384.8652,509795270685.19,95385819320.5737,54724081490.5102,345470494417.86304,772106378935.3771,4182846045873.61,7850809498.16803,84307291973.8158,85146067415.7303,35064105500.8344,8728038525.14034,2078484517474.51,134300851255.002,1501409382971.38,1784076738609.11,14142035080.2849,129088132201.846,1276769338449.3,13147743910.7241,6110632857.66584,627246081417.004,97963003804.7851,708756677088.629,6178563590.89254,97724004251.8602,760649334098.005,199072058823.529,42236836820.6152,189605920240.0,9687788512.80184,15285594828.418001,54777553515.0809,395342716617.83203,28548945000.0,473861980070.981,7006402592.45463,20444205991.025,33590500000.0,13606494599.4261,140404460203.138,92537752708.5893,35297794385.6863,195524186477.617,20142756046.814,927000000.0,16578820687.2881,5438857106.73536,70294892400.0639
2003-01-01,1660287965663.89,607699285433.8721,11456442041000.0,234772463823.808,91760542940.0717,558233724164.711,104911947834.122,60158929188.2556,430347770731.78705,729336319677.4491,4519561645253.53,8623691300.04079,87039145965.2826,80288461538.4615,39552513316.0734,8937567059.87754,2501640388482.35,152280677649.055,1844544792036.86,2057093877551.02,15224257698.482,197020241490.07898,1577621707050.51,14904517649.8476,7754647428.07323,702717332012.991,94641378693.223,907491523174.116,6606884390.7801895,127586973492.17699,895540646634.787,217827260805.84198,52064058833.9739,215807655253.333,10134453435.4603,17812704825.1957,58731030121.8671,467390797903.32,32432858000.0,580070360701.96,8768721956.33228,21576351798.9145,35901200000.0,12045631092.5353,171652458349.411,97645448283.7791,46919965224.1497,228858506821.841,21633708192.4577,748000000.0,17271760506.9483,7511582173.37724,76507577234.5965
2004-01-01,1955347004965.69,709148514804.659,12217193198000.0,256836875295.452,107759683863.123,669289321944.516,136385979322.437,65108544250.0425,591016690742.798,782240601984.76,4893116005656.56,10131187261.4421,95002028504.6904,78782467532.4675,45427854693.2554,10297483481.223,2814353869359.08,172895749632.046,2119633181634.37,2421814353716.59,16675948414.7573,255806631391.55103,1806542968545.56,16095337093.8366,9390855297.735529,793175007858.0659,117081522349.67699,1069055675273.75,7939487473.86318,164657930452.787,1026690238278.25,255110181539.808,59626020162.3816,258742263040.0,12030023547.8807,23552047248.4301,66768703497.5687,614166310997.297,36591661000.0,658380081545.175,10076817278.1025,23577286226.6407,38203000000.0,13686329890.1191,197479443979.151,115035498757.54301,57437444469.087006,264511630666.983,24763712873.8622,897000000.0,18610594846.2083,8957467706.5354,99079230169.6389
2005-01-01,2285965892364.2,820381595512.902,13039199193000.0,285868618224.01697,120055291992.938,891633826603.3771,176134087150.341,69442943089.4309,764017107992.391,877476221382.101,4831467035389.8,12401139453.9738,107419961717.69301,89600665557.4043,57633255618.2731,11964484667.9102,2846864211175.1,189318549680.38397,2196945232435.8,2544829090909.09,18399046025.2688,288868489078.987,1858217147203.73,18737897744.7948,10588433068.8549,934901071332.984,145619191582.061,1153715822717.51,9239221858.558392,198737095012.28198,1173108598778.68,306144336269.51,62343022650.8742,328459700114.755,14307509838.8053,36970918699.2523,76060606060.6061,695075176665.163,41507085000.0,685348181515.953,11009032665.3876,26783543667.064,42643836100.0,17362857683.8545,204885494686.381,127807618360.971,62808723476.719,308884284051.222,31081991677.5033,949000000.0,20040642476.9817,9918907108.097021,122314960843.922
2006-01-01,2752131773358.92,940259888792.141,13815586948000.0,364570514304.85,137264061106.04301,1107626711406.63,236103982431.635,71819083683.7403,989930542278.695,975387131716.0891,4601663122649.92,15280861834.6024,127652859201.041,107426086956.52199,66371664817.0436,14451902467.9315,2994703642023.53,221758196504.936,2320536221304.7,2717059797608.1,18649590248.2626,303860874149.007,1949551719389.64,25825524820.8064,11863016315.2934,1053216909887.56,161618581266.316,1260398977831.76,9977647644.69953,232557260817.308,1319264809590.97,344622003093.581,68640825480.9223,376900135727.637,17330833852.919,52381006892.037994,88643193061.748,747556154537.287,46802044000.0,733955269898.823,11697918802.7922,29744368110.9094,48835925925.9259,19579457966.0538,217089269791.76398,148630373214.173,70767338922.4411,345581369965.54,37215779713.9142,1119000000.0,22715540324.3032,10137883299.3156,153840051814.059
2007-01-01,3550342737009.53,1216735441524.86,14474226905000.0,432216737774.861,152385716311.916,1397114247331.17,275625684968.615,79611888213.148,1299705764823.62,1052696282278.87,4579750920354.81,19707616772.7996,155980378253.634,130437828371.27802,77414425532.2452,16737071816.38,3425578382921.58,262942476722.425,2660591246211.77,3106182472989.2,21843529024.9154,333075462599.71,2213102482751.46,31958195182.2406,15591182544.7092,1172614086539.86,206181826825.28,1474002579820.0,11902564401.3238,287530508430.568,1468820407783.26,429028505365.07794,79041294874.4553,415964583055.37,22311393927.8817,65266452081.385994,102170981144.136,853955405511.5021,51007777000.0,848558887541.1791,13994218939.2431,33567868322.6252,54262870370.3704,23410572634.3147,256378067752.15802,180941941477.00897,86563986799.2505,400937100158.65704,42085379453.8362,1373000000.0,26884700345.0342,10939053365.4786,172565850839.15802
2008-01-01,4594307032667.98,1198895582137.51,14769857911000.0,510228634992.258,170077814106.305,1695855391810.9,339476215683.592,91631278239.3237,1660846387624.78,1109989063586.62,5106679115127.3,27066912635.2228,181624577154.679,162818181818.182,99130304099.1274,19788515873.8942,3745264093617.19,291382991177.698,2930303780828.12,2938882352941.18,27941177434.5087,316132138757.081,2408655348718.59,35895153327.8497,23013015832.1023,1047339010225.25,242186950900.775,1631863493552.34,14440404021.4881,361558037110.419,1552989690721.65,533609081852.89703,92507257783.5697,519796738640.0,29549438883.8338,88538610805.3214,120550599815.441,1055127126230.98,61762635000.0,951869997864.062,16853991176.9058,38503862830.6878,56302129629.6296,30366213119.2928,285716311136.719,193611986712.84198,100879902984.983,462250000000.0,60905452535.7607,1726000000.0,30801744881.0001,10945070441.9283,179663403196.985
2009-01-01,5101703073088.97,1341886602798.69,14478064934000.0,539580085612.401,168152775283.03198,1666996294372.87,295008767295.038,102477791472.39,1222644282201.86,900045350649.351,5289493117993.89,32437389116.038,175974711592.145,189147005444.64603,106014659770.22198,18648373312.4241,3411261212652.34,281710416557.292,2700887366932.03,2425798410967.44,29081425282.2949,329753048857.052,2199928804118.63,42347217912.9176,29455165594.6859,943941876218.7429,232397835678.33603,1491472923706.64,25127805566.4511,332976484577.61896,1374625142157.29,439737508413.192,92897320375.8176,429097899280.0,33689223673.2577,70307166934.3311,120822986521.479,928042998085.702,62519686000.0,871518638049.218,16145868284.5645,37125943564.9873,57481481481.4815,31660911277.0294,253497520828.515,194152286008.93802,89399303222.155,386190385318.767,48388363589.0767,1768000000.0,30745712006.5307,10267133177.7334,171412642047.328
2010-01-01,6087163874510.73,1675615335600.56,15048964444000.0,755094160363.0709,177165635077.065,2208838108577.09,361456622215.721,115279077465.226,1524917468442.01,1057801295584.05,5759071769013.11,29933790334.3418,208368726861.40698,218983666061.70602,147198853578.923,21565720044.4634,3399667820000.01,341104820155.464,2645187882116.67,2491110093454.18,32014249841.4151,417365076968.257,2136099955236.67,45405587556.7313,37796052938.7278,1144066965324.49,286563105192.456,1422108199783.34,26673441667.2815,423627422092.49,1617343367486.26,479834179020.33,93216746661.5977,528207332649.536,49765676402.4495,81699556136.6643,147528937028.778,1147589183475.73,69555367000.0,847380859016.668,16121314670.9653,40676432028.5934,59562962962.963,40284481651.9021,249424310816.667,239809387605.427,90801178162.2502,428757038466.841,64993498049.4148,1998000000.0,37658614803.2775,12786654498.3514,217105420016.53302
2011-01-01,7551500124197.17,1823049927771.46,15599728123000.0,892969107923.0941,213587413183.996,2616156606666.62,404993594133.58203,128637938711.386,2045925608274.37,1180489601957.61,6233147172341.35,31952763089.33,234216930369.79602,235989672977.625,172595960457.831,25839749198.8233,3749314991050.59,370819140946.553,2865157541994.17,2674891473843.81,34657139495.4031,458201514136.97705,2294994296589.5,46869457318.2541,54118601974.7947,1253223044718.99,334943871931.745,1480710495710.12,27871725205.5714,530163281574.65796,1793326630174.52,528301269069.799,101370474295.10901,671238840108.229,60178909297.208,109436531427.069,171761737046.585,1397907916789.9,79276664000.0,905270626332.687,17814284622.1718,46876114650.4996,68990000000.0,47962439303.7247,275604356167.31604,279351168707.26697,99492917848.5897,498283438454.281,77497529258.7776,2398000000.0,42762617081.6522,15351972361.1477,251224856981.29398
2012-01-01,8532229986993.65,1827637859135.7,16253972230000.0,917869910105.749,224383620829.57,2465228293894.01,455501524575.498,133355749482.47801,2208295773643.15,1201089987015.45,6272362996105.03,43310721414.0829,261920509950.555,279116666666.667,195592471672.74802,29306235826.3885,3527143188785.16,397558222957.17,2683671716967.19,2719158341005.79,39650530214.3287,434400545085.81104,2086957656821.6,56396706005.9435,58318677644.9492,1278427634342.59,370921320483.841,1324744314781.64,27305915761.2918,545982375701.128,1828366481521.6,498523568248.11896,98266306615.3632,735974843348.6641,67517349212.0609,124998158417.861,192648999090.082,1546508558465.66,87924544000.0,838923319919.5309,17660871725.9977,49593961141.7484,73141000000.0,51264390116.4909,258290060227.73398,295087220933.024,94253181330.3891,509506317146.541,87408842652.7958,2791614000.0,47231651862.8399,14380004175.1194,267175872540.066
2013-01-01,9570406235659.64,1856722121394.53,16843190993000.0,912524136718.018,231218567178.97897,2472819362216.69,508692961937.492,149990451022.29,2292473246621.08,1274443084716.57,5212328181166.18,47648211133.2183,283902728260.716,288434108527.132,213710932339.105,32679745297.6453,3733804649549.03,420333203150.426,2811876903329.03,2803291406029.93,45680532613.7591,400886013595.573,2141924094298.56,61671425370.0235,60572257122.2962,1370795199976.18,382116126448.55396,1355142585077.65,28915786996.5518,552025140252.246,1846597421834.98,521016262734.924,106825649872.108,746647127407.619,73180036692.3255,133401594460.922,201175469114.327,1576335282651.07,95129659000.0,877172824534.5121,18918668644.1941,52996540703.5943,77148000000.0,57531233350.9101,271362405890.589,307576360584.992,98569320342.5842,522761531914.894,89936020806.2419,3177198100.0,50949672205.9168,14901750991.2012,277239461340.404
2014-01-01,10475682920597.7,2039127446298.55,17550680174000.0,890814755233.225,244360888750.807,2456043766028.73,546676374567.721,172885454931.453,2059241965490.83,1315351183524.54,4896994405353.29,55612228233.5179,297483247101.038,305595408895.265,233449971628.523,35909040265.9328,3889093051023.52,407339454060.678,2855964488590.19,3087165602962.86,49964788814.0926,381198869776.106,2162009615996.54,68285768554.472,63264892768.3726,1484318219633.63,381112119657.445,1371222712535.68,32612397758.4579,526319673731.63794,1805749878439.94,542477096211.761,110081248587.369,756350347320.381,80845384375.1236,137244418012.55301,200789362451.567,1467504819608.92,101726331000.0,892167986713.722,19797254643.1212,57852399963.7878,80656000000.0,57236013086.1223,274862826772.156,314851156183.411,101089178418.029,498410050251.25604,92699089726.9181,3225652000.0,52016408950.8936,15654660710.108,259405202008.001
2015-01-01,11061553079871.5,2103587813812.75,18206020741000.0,860854235065.0791,270556131701.17102,1802211999538.68,486803295097.89,195078678697.23,1363481063446.77,1171867608197.72,4444930651964.18,64589334978.8013,306446140628.709,329366576819.407,239257234710.757,37917704900.0794,3357585719351.56,401296437424.995,2439188643162.5,2956573778737.76,47378599025.3044,346709790458.563,1836637711060.55,70120413328.7838,63045305229.1046,1465773245547.15,293481748240.778,1195599995808.59,32387183844.6699,594749285413.212,1556508816217.14,477811911394.084,101179808076.36,654269739552.019,86196265191.6645,87219290028.7263,189805300841.603,1350534154255.76,99290381000.0,765572770634.375,17774766636.0459,62186186575.7433,87133000000.0,53274304222.135994,234534382384.76602,308004146057.60803,88636928904.6449,385801550067.169,78710793237.9714,3227075700.0,56441917652.9812,13578754072.4652,242496649874.23602
2016-01-01,11233276536744.7,2294797980509.01,18695110842000.0,931877364177.7421,313629858859.587,1795693265810.23,404650006428.613,265236247989.155,1276786979221.81,1078490651625.31,5003677627544.24,74296618481.0882,318626761492.867,332441717791.411,257095955975.529,37134799974.5225,3469853463945.53,413366150655.591,2472964344587.17,2722851958486.23,49774021003.0748,323585509674.481,1877071687633.78,74815121314.9381,60291736893.9397,1500111596236.37,282825009887.458,1232912963206.23,29203988814.8973,557531376217.967,1527994741907.43,472630364208.177,103311649248.024,644935682011.475,86138288615.1218,49840494025.5166,191895943823.887,1206685107002.47,99937696000.0,784060430240.08,19040312815.1337,66053725049.0138,91370000000.0,57236652490.1699,240771351298.833,318832428519.725,89674927723.2422,368827142857.14294,75128738621.5865,3398419600.0,58847016044.7363,15082578064.8002,249298719723.108
2017-01-01,12310409370894.2,2651472946374.91,19479620056000.0,1015618742565.81,339205615769.187,2063514688761.98,375746469538.666,293754646182.389,1574199387070.9,1158913035796.37,4930837369151.42,81770791970.982,328480867142.69,235733695652.17398,281353402175.236,38019265625.8845,3690849152517.65,456356961443.497,2595151045197.65,2699016715111.39,53320625958.5628,381448814653.456,1961796197354.36,82035800868.187,61449392056.1488,1623901496835.79,311883730690.12897,1312539279462.36,30744473911.5312,643628665302.155,1649265644244.09,526508877305.32104,109682728023.112,688586094412.68,62081323299.0324,68972763787.1547,211007207483.515,1326882872011.46,104295862000.0,833869641687.06,20996564751.5994,71654134378.5299,96851000000.0,64233966861.2518,255647979916.471,343193352161.634,95393515077.7472,398393955268.99,80856697009.1027,3390703400.0,60516043590.1832,16088437675.1648,276364933679.62604
2018-01-01,13894817549380.3,2702929718960.46,20527156026000.0,1042271531011.99,356128224957.085,1916933708381.89,397190484464.308,321379023557.462,1657329646183.62,1222408203104.3,5037835383110.97,84269348327.3454,346842094175.24,249712999437.254,308702086757.617,47568210068.4862,3977289455388.23,506754616189.315,2790956878746.66,2900791442554.06,57003713610.7625,404842116738.074,2091932426266.98,92202956320.532,67144725830.5753,1724845615629.26,334198214706.209,1420994142512.16,32927025573.4296,524819742918.669,1725329192783.02,587411745161.558,118096227400.092,816578674529.141,52633143808.1824,77792940077.1193,222597212925.21103,1428529571351.06,107562008000.0,914043438179.607,23116897847.0474,73208583758.9105,100050000000.0,64515038268.1373,275715087494.902,376998146500.59296,105612792516.58199,436999692591.454,91505851755.5267,3422754800.0,62420165099.7231,16914245098.0392,295402652037.155
2019-01-01,14279937500608.0,2831552222519.99,21372572437000.0,1119099868265.25,320909489229.723,1873288158977.23,448120428858.769,351238438542.792,1693113904262.89,1269404276770.7,5123318151510.62,95912590628.1412,376823278561.19604,303080865603.645,330391329475.734,51775830725.8263,3888326788627.44,544081056184.697,2728870246705.88,2878673912414.44,61136873692.3985,387934574098.17,2011285742552.15,100379713697.42099,68697759361.230995,1651422932447.77,323109543324.32104,1393046093137.25,35353060634.2022,452818426182.65796,1742015045482.31,597280564671.563,119870439113.66199,803616264791.024,59907674027.4676,69309104806.6311,228323495040.901,1391952510370.48,108108009000.0,910194347568.626,23398811423.578,77020015201.3201,103428000000.0,61231149880.5857,268508200125.49,375472731271.075,105284375640.69801,404941363636.364,88060858257.4772,3319596500.0,64417670082.6127,16695925027.1944,278584733103.01
2020-01-01,14687673892882.0,2667687951796.56,20893743833000.0,1058688935454.78,300306331697.668,1448565936739.56,432293776262.39795,373902134700.41,1488321875489.74,1087117783073.31,5040107754084.11,107657734392.446,361751116292.541,365252651278.85205,343242570827.351,48716960860.0664,3846413928653.71,499681757030.96796,2630317731455.26,2756900214107.32,62409709110.9538,335442101366.417,1892574064222.11,100666542665.72,78930257227.0908,1637895802792.9,270299982887.01,1281484640043.58,37600368180.9399,389591035520.675,1645423407568.36,596624355719.671,114725065285.149,703367841222.555,59894305352.8955,53619071176.13901,201705055938.653,1327836171068.51,99291124000.0,913865395789.886,24493157583.2282,77604632620.6473,107352000000.0,53560755046.5726,271836962949.417,345295933898.674,105172564491.569,362198318435.26,73971391417.4252,3039982540.0,62158002233.0279,14930072799.0084,252727193710.018
2021-01-01,17734062645371.4,3173397590816.91,22996100000000.0,1186092991320.04,346343170486.072,1608981220812.2,440776971536.015,416264942893.326,1775799919352.98,1293037866360.17,4937421880461.55,111271112329.975,394086419343.056,404142766093.053,362637524070.969,53958573693.0513,4223116205968.92,505981655622.305,2937472757953.44,3186859739185.02,67775101794.3478,419946428126.008,2099880198258.88,110347079517.356,65067808984.6792,1798533915091.14,314322453228.295,1425276586282.92,40434701516.9528,491492700657.012,1990761609665.23,674048266397.369,132725261467.431,833541236569.315,69238903106.1738,72546985708.5707,223249497500.387,1542659899992.54,106165866000.0,1018007056949.6,27625388352.1688,85986321551.2388,,59319547636.0876,299155237589.14197,396986899888.351,114870706410.165,482437019790.454,85868626527.9584,3486741370.0,64282438666.739006,17613846472.9916,317058508651.76
