,China,India,United States,Indonesia,Pakistan,Brazil,Nigeria,Bangladesh,Russian Federation,Mexico,Japan,Ethiopia,Philippines,"Egypt, Arab Rep.",Vietnam,"Congo, Dem. Rep.",Germany,Thailand,France,United Kingdom,Tanzania,South Africa,Italy,Kenya,Myanmar,"Korea, Rep.",Colombia,Spain,Uganda,Argentina,Canada,Poland,Morocco,Saudi Arabia,Uzbekistan,Angola,Peru,Australia,Ecuador,Netherlands,Senegal,Guatemala,Cuba,Uruguay,Finland,Singapore,Slovak Republic,Norway,Oman,Liberia,Costa Rica,Botswana,Chile
1985-01-01,68.473,55.801,74.5634146341464,60.287,58.54,64.406,46.126999999999995,55.21,67.8568292682927,68.809,77.650487804878,44.633,64.655,61.806000000000004,68.972,47.705,74.0546341463415,67.911,75.3,74.62926829268291,50.726000000000006,60.946000000000005,75.4707317073171,59.12,54.97,68.7951219512195,68.82300000000001,76.259512195122,48.891999999999996,70.65,76.36829268292679,70.5487804878049,61.468999999999994,66.43,66.059,45.107,63.132,75.62926829268291,66.37100000000001,76.28463414634149,53.913999999999994,59.661,74.51100000000001,71.583,74.22292682926829,73.890243902439,70.73463414634149,75.9168292682927,63.915,47.004,74.429,61.167,71.737
1986-01-01,68.673,56.169,74.6146341463415,60.7,58.863,64.782,46.101000000000006,55.772,69.38975609756099,69.232,78.06463414634149,45.147,64.895,62.486999999999995,69.293,47.955,74.31373170731709,68.641,75.6,74.9292682926829,50.725,61.54,75.7707317073171,59.01,55.375,69.4463414634146,69.065,76.5104878048781,48.378,70.825,76.519512195122,70.8487804878049,62.188,67.028,66.27,45.213,63.731,75.87073170731709,66.911,76.27048780487809,54.813,60.176,74.566,71.804,74.56,74.2463414634146,71.02121951219509,76.24121951219509,64.638,46.861999999999995,74.738,61.227,72.148
1987-01-01,68.831,56.553000000000004,74.7658536585366,61.107,59.18,65.165,46.048,56.358999999999995,69.44,69.649,78.48365853658541,45.681999999999995,65.186,63.11,69.624,48.221000000000004,74.5596829268293,69.265,75.8,75.28048780487799,50.67100000000001,62.108999999999995,76.21951219512201,58.773,55.768,69.9975609756098,69.266,76.7280487804878,47.784,71.001,76.71951219512201,70.89756097560979,62.876999999999995,67.589,66.416,45.283,64.33800000000001,76.1517073170732,67.436,76.7051219512195,55.61,60.693999999999996,74.595,72.008,74.59195121951221,74.5487804878049,71.08878048780491,76.0817073170732,65.324,46.645,75.006,61.059,72.524
1988-01-01,68.954,56.963,74.7658536585366,61.512,59.493,65.553,45.99,56.958,69.4643902439024,70.062,78.3992682926829,46.193999999999996,65.53399999999999,63.662,69.943,48.501999999999995,74.79248780487809,69.745,76.1,75.38048780487809,50.56100000000001,62.619,76.37073170731709,58.422,56.144,70.5487804878049,69.436,76.74707317073171,47.145,71.186,76.91951219512201,71.3317073170732,63.535,68.116,66.495,45.317,64.949,76.4326829268293,67.943,76.890243902439,56.283,61.214,74.607,72.20100000000001,74.57707317073171,74.6975609756098,71.2078048780488,76.22048780487809,65.975,46.398999999999994,75.243,60.651,72.872
1989-01-01,69.054,57.4,75.0170731707317,61.915,59.799,65.947,45.93899999999999,57.571000000000005,69.1717073170732,70.469,78.8180487804878,46.667,65.933,64.143,70.252,48.787,75.0131463414634,70.071,76.3487804878049,75.58292682926829,50.403,63.035,76.819512195122,57.967,56.505,71.0487804878049,69.59100000000001,76.81365853658541,46.492,71.384,77.119512195122,71.04390243902441,64.157,68.611,66.512,45.324,65.56,76.71365853658541,68.431,76.7341463414634,56.818000000000005,61.735,74.615,72.38600000000001,74.7921951219512,74.9463414634146,71.0263414634146,76.50048780487799,66.593,46.174,75.456,60.016000000000005,73.19800000000001
1990-01-01,69.145,57.865,75.2146341463415,62.32,60.1,66.343,45.9,58.21,68.8860975609756,70.866,78.8368292682927,47.099,66.366,64.572,70.551,49.043,75.227756097561,70.248,76.6,75.88048780487809,50.206,63.306999999999995,76.9707317073171,57.406000000000006,56.849,71.5975609756098,69.75,76.8375609756098,45.853,71.594,77.42195121951221,70.890243902439,64.732,69.078,66.48100000000001,45.306000000000004,66.165,76.9946341463415,68.899,76.87804878048779,57.202,62.261,74.638,72.569,74.8131707317073,75.2951219512195,70.9326829268293,76.5373170731707,67.18,46.04600000000001,75.654,59.191,73.509
1991-01-01,69.242,58.353,75.3658536585366,62.727,60.393,66.742,45.875,58.891000000000005,68.47439024390239,71.248,79.1007317073171,47.504,66.811,64.97800000000001,70.842,49.225,75.319512195122,70.3,76.8487804878049,76.08292682926829,49.978,63.38399999999999,77.0195121951219,56.736000000000004,57.18,72.04634146341459,69.936,76.97121951219509,45.251999999999995,71.813,77.62195121951221,70.5878048780488,65.251,69.52199999999999,66.42399999999999,45.271,66.757,77.2756097560976,69.347,77.0,57.43,62.799,74.696,72.757,75.2275609756098,75.64634146341459,70.8829268292683,76.98073170731709,67.73899999999999,46.097,75.844,58.232,73.808
1992-01-01,69.355,58.851000000000006,75.6170731707317,63.131,60.68,67.141,45.857,59.618,66.87317073170729,71.61,79.1539024390244,47.911,67.23899999999999,65.392,71.124,49.31100000000001,75.819512195122,70.281,77.1,76.4341463414634,49.743,63.247,77.41951219512201,55.973,57.504,72.4975609756098,70.161,77.41,44.715,72.032,77.7243902439024,71.090243902439,65.715,69.945,66.368,45.23,67.33,77.37804878048779,69.777,77.21707317073171,57.528999999999996,63.352,74.801,72.955,75.4553658536585,75.9463414634146,71.7951219512195,77.1843902439025,68.273,46.357,76.028,57.218999999999994,74.1
1993-01-01,69.49600000000001,59.349,75.41951219512201,63.528999999999996,60.96,67.539,45.845,60.388000000000005,64.9358536585366,71.953,79.29365853658541,48.343999999999994,67.628,65.831,71.399,49.302,75.87073170731709,70.23899999999999,77.3,76.3853658536585,49.528999999999996,62.894,77.7219512195122,55.151,57.823,72.9975609756098,70.433,77.5465853658537,44.272,72.24600000000001,77.8243902439025,71.5951219512195,66.128,70.34899999999999,66.336,45.201,67.88,77.87804878048779,70.189,76.9165853658537,57.535,63.92100000000001,74.957,73.166,75.7051219512195,76.04634146341459,72.44878048780491,77.1517073170732,68.786,46.832,76.211,56.222,74.38600000000001
1994-01-01,69.67,59.84,75.619512195122,63.919,61.235,67.932,45.843,61.19,64.46707317073171,72.279,79.68707317073171,48.81,67.962,66.298,71.666,49.22,76.2707317073171,70.202,77.64878048780491,76.8853658536585,49.365,62.331,77.92195121951221,54.31,58.141000000000005,73.39756097560979,70.752,77.9014634146342,43.961000000000006,72.453,77.8268292682927,71.6951219512195,66.501,70.733,66.343,45.201,68.405,77.87804878048779,70.587,77.3751219512195,57.48,64.502,75.164,73.388,76.3956097560976,76.1975609756098,72.3,77.689756097561,69.283,47.506,76.39399999999999,55.284,74.671
